0  -3014.53635703452
1  -3010.12995703452
2  -3009.7424570345197
3  -3009.02655703452
4  -3008.7743570345197
5  -3006.0257570345198
6  -3005.7844570345196
7  -3005.6439570345196
8  -3005.1178570345196
9  -3004.59215703452
10  -3004.39675703452
11  -3002.13065703452
12  -3001.9085570345196
13  -3001.44235703452
14  -3000.86705703452
15  -3000.65915703452
16  -3000.4879570345197
17  -2999.57775703452
18  -2999.29005703452
19  -2998.5486570345197
20  -2998.53015703452
21  -2998.3415570345196
22  -2997.80165703452
23  -2997.54785703452
24  -2997.2831570345197
25  -2996.36895703452
26  -2996.05005703452
27  -2995.7941570345197
28  -2995.5607570345196
29  -2995.53555703452
30  -2995.19605703452
