 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.298230 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.016597      5.4381      227.99
     2      0.000000     -0.000000      0.630556      6.0381      205.34
     3     -0.000000      0.000000     -0.207899      6.8258      181.64
     4      0.000000     -0.000000     -0.440317      6.9634      178.05
     5      0.000000      0.000000     -0.802338      7.6449      162.18
     6      0.000000      0.000000      1.145186     10.0035      123.94
     7     -0.000000     -0.000000     -2.969204     10.3237      120.10
     8      0.000000      0.000000     -1.472162     11.3067      109.66
     9     -0.000000      0.000000     -1.339034     11.4089      108.67
    10      0.000000      0.000000      0.514516     12.1163      102.33
    11      0.000000     -0.000000     -2.699269     12.6989       97.63
    12     -0.000000      0.000000      1.667730     12.8217       96.70
    13      0.000000     -0.000000      2.117486     13.4714       92.04
    14      0.000000     -0.000000      1.388780     14.0206       88.43
    15      0.000000      0.000000      1.772329     14.1358       87.71
    16     -0.000000     -0.000000      1.331210     14.2008       87.31
    17     -0.000000      0.000000      1.113658     14.6742       84.49
    18     -0.000000      0.000000      0.442703     14.6749       84.49
    19      0.000000      0.000000      0.846041     14.8827       83.31
    20      0.000000     -0.000000      0.721842     14.8997       83.21
    21      0.000000      0.000000      0.754504     15.0290       82.50
    22      0.000000     -0.000000      1.728724     15.1304       81.94
    23      0.000000     -0.000000      1.146119     15.4674       80.16
    24     -0.000000      0.000000     -0.118940     15.7181       78.88
    25      0.000000     -0.000000     -0.044267     15.7239       78.85
    26      0.000000     -0.000000      0.507698     16.0942       77.04
    27      0.000000      0.000000      0.178002     16.3441       75.86
    28     -0.000000      0.000000     -0.945471     16.6031       74.68
    29      0.000000     -0.000000     -0.778453     16.6184       74.61
    30      0.000000      0.000000      1.838094     16.6244       74.58
