0  -3111.233356972571
1  -3110.015656972571
2  -3108.0306569725713
3  -3107.795356972571
4  -3107.591056972571
5  -3107.0223569725713
6  -3104.390956972571
7  -3104.3728569725713
8  -3103.9663569725712
9  -3103.241356972571
10  -3102.841956972571
11  -3102.7714569725713
12  -3102.673956972571
13  -3102.342856972571
14  -3102.2968569725713
15  -3102.148556972571
16  -3101.5940569725713
17  -3101.517656972571
18  -3101.239456972571
19  -3100.877456972571
20  -3100.652656972571
21  -3100.6430569725712
22  -3100.470056972571
23  -3100.100856972571
24  -3099.782156972571
25  -3099.434256972571
26  -3099.245956972571
27  -3099.173956972571
28  -3099.032856972571
29  -3098.6745569725713
30  -3098.416056972571
