 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.243659 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000    -0.0000000     0.0000000     2.99060     0.00000
     0     2    -0.0000000     0.2880878    -0.0000000     6.95200     0.01414
     0     3     0.0900646     0.0000000     0.0000000     7.27700     0.00145
     0     4    -0.0000000     0.0000000     0.8553152     7.36380     0.13198
     0     5    -0.0000000     0.3894802     0.0000000     7.60230     0.02825
     0     6     0.0000000    -0.0000000    -0.4618237     8.01630     0.04189
     0     7    -0.0000000     0.0000000     0.0000000     8.54790     0.00000
     0     8     0.0000000     0.0000000    -0.0000000     8.61280     0.00000
     0     9    -0.3920875    -0.0000000     0.0000000     9.07260     0.03417
     0    10     0.5392770     0.0000000     0.0000000     9.83620     0.07008
     0    11    -0.0000000     0.0000000    -0.0000000    10.12970     0.00000
     0    12     0.0000000     0.4165888     0.0000000    10.19040     0.04333
     0    13    -0.0000000     0.0000000    -0.1269736    10.78930     0.00426
     0    14     0.0000000     0.0000000     0.1754188    11.11070     0.00838
     0    15     0.0000000    -0.1421699    -0.0000000    11.52260     0.00571
     0    16     0.0000000     0.0000000    -0.1648964    11.66760     0.00777
     0    17     0.0000000    -0.1463138     0.0000000    12.06120     0.00633
     0    18    -0.0000000    -0.0000000     1.1183175    12.08030     0.37014
     0    19     0.2856461    -0.0000000    -0.0000000    12.17320     0.02433
     0    20    -0.0000000    -0.4173161     0.0000000    12.21070     0.05210
     0    21     0.0000000    -0.5541973     0.0000000    12.33900     0.09285
     0    22     0.0000000    -0.0000000    -0.0000000    12.35950     0.00000
     0    23    -0.1866528     0.0000000     0.0000000    12.73830     0.01087
     0    24    -0.0000000     0.0000000     0.0000000    13.04620     0.00000
     0    25    -0.0000000     0.0000000    -0.4716026    13.20400     0.07195
     0    26    -0.0000000     0.3553304    -0.0000000    13.22090     0.04090
     0    27    -0.0000000     0.0000000     0.2146499    13.70850     0.01547
     0    28     0.0411641     0.0000000     0.0000000    13.74920     0.00057
     0    29     0.0000000    -0.0000000    -0.0000000    13.93830     0.00000
     0    30    -0.1817301    -0.0000000     0.0000000    14.19950     0.01149
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000    -2.5379187     0.00000     0.00000
     1     2    -0.4972607    -0.0000000    -0.0000000     3.96140     0.02400
     1     3     0.0000000     0.0015322    -0.0000000     4.28640     0.00000
     1     4    -0.0000000     0.0000000     0.0000000     4.37320     0.00000
     1     5     0.1895161     0.0000000     0.0000000     4.61170     0.00406
     1     6     0.0000000    -0.0000000     0.0000000     5.02570     0.00000
     1     7    -0.0000000     0.0000000     0.5507540     5.55730     0.04130
     1     8     0.0000000     0.0000000     0.9766816     5.62220     0.13139
     1     9     0.0000000    -0.0107312     0.0000000     6.08200     0.00002
     1    10     0.0000000    -0.0324899     0.0000000     6.84560     0.00018
     1    11     0.0000000    -0.0000000    -0.0186091     7.13910     0.00006
     1    12     0.5197160     0.0000000    -0.0000000     7.19980     0.04764
     1    13    -0.0000000     0.0000000    -0.0000000     7.79870     0.00000
     1    14    -0.0000000     0.0000000     0.0000000     8.12010     0.00000
     1    15     0.3993197    -0.0000000     0.0000000     8.53200     0.03333
     1    16    -0.0000000     0.0000000     0.0000000     8.67700     0.00000
     1    17    -0.1195873    -0.0000000     0.0000000     9.07060     0.00318
     1    18     0.0000000    -0.0000000    -0.0000000     9.08970     0.00000
