0  -3064.986823801048
1  -3060.195223801048
2  -3059.864223801048
3  -3059.244923801048
4  -3059.071523801048
5  -3056.827123801048
6  -3056.013523801048
7  -3055.521023801048
8  -3055.471923801048
9  -3054.838023801048
10  -3054.214123801048
11  -3052.688723801048
12  -3051.0469238010483
13  -3051.040223801048
14  -3050.581223801048
15  -3049.9808238010482
16  -3049.848923801048
17  -3049.6182238010483
18  -3049.496023801048
19  -3048.891523801048
20  -3048.869723801048
21  -3047.501823801048
22  -3047.4745238010482
23  -3046.696823801048
24  -3046.536023801048
25  -3046.306023801048
26  -3046.224923801048
27  -3045.818623801048
28  -3045.661323801048
29  -3045.325823801048
30  -3045.286523801048
