 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.467899 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.784928      4.7916      258.75
     2      0.000000     -0.000000      0.323878      5.1226      242.03
     3     -0.000000     -0.000000      1.021875      5.7419      215.93
     4      0.000000     -0.000000     -0.980051      5.9153      209.60
     5     -0.000000     -0.000000     -1.599879      8.1597      151.95
     6      0.000000      0.000000     -1.257652      8.9733      138.17
     7      0.000000     -0.000000     -0.965577      9.4658      130.98
     8     -0.000000      0.000000      0.225605      9.5149      130.31
     9     -0.000000     -0.000000     -0.113061     10.1488      122.17
    10      0.000000      0.000000     -2.855174     10.7727      115.09
    11      0.000000     -0.000000      0.705000     12.2981      100.82
    12     -0.000000     -0.000000      1.324579     13.9399       88.94
    13      0.000000     -0.000000      1.759623     13.9466       88.90
    14      0.000000     -0.000000      2.387571     14.4056       86.07
    15      0.000000     -0.000000      1.340383     15.0060       82.62
    16      0.000000     -0.000000      1.633831     15.1379       81.90
    17      0.000000     -0.000000      0.265674     15.3686       80.67
    18      0.000000     -0.000000      0.388686     15.4908       80.04
    19     -0.000000     -0.000000     -0.726049     16.0953       77.03
    20      0.000000      0.000000      1.578698     16.1171       76.93
    21      0.000000      0.000000      3.088637     17.4850       70.91
    22     -0.000000     -0.000000      0.773109     17.5123       70.80
    23     -0.000000      0.000000      0.704575     18.2900       67.79
    24      0.000000     -0.000000      1.313111     18.4508       67.20
    25     -0.000000     -0.000000     -1.708192     18.6808       66.37
    26      0.000000      0.000000      0.485192     18.7619       66.08
    27     -0.000000     -0.000000      0.274452     19.1682       64.68
    28     -0.000000     -0.000000      2.374394     19.3255       64.16
    29     -0.000000      0.000000     -1.404506     19.6610       63.06
    30     -0.000000     -0.000000     -1.026452     19.7003       62.94
