 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.701617 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -1.360286      4.2945      288.70
     2      0.000000      0.000000      0.056987      4.7044      263.55
     3      0.000000      0.000000      1.487592      5.5056      225.20
     4      0.000000     -0.000000     -1.219221      5.8413      212.25
     5     -0.000000      0.000000     -1.411512      8.6711      142.99
     6      0.000000     -0.000000     -0.718173      8.7042      142.44
     7     -0.000000      0.000000     -0.335753      8.7761      141.27
     8      0.000000     -0.000000     -0.658431      9.3887      132.06
     9     -0.000000      0.000000      1.149497     10.0299      123.61
    10     -0.000000      0.000000      0.180493     10.0412      123.48
    11      0.000000      0.000000     -2.323617     10.0448      123.43
    12     -0.000000      0.000000      2.208722     10.6392      116.54
    13      0.000000     -0.000000      1.140881     11.4212      108.56
    14     -0.000000      0.000000      3.243122     11.6170      106.73
    15     -0.000000     -0.000000      0.880933     12.7984       96.87
    16     -0.000000     -0.000000      3.177694     13.6984       90.51
    17     -0.000000     -0.000000      1.519494     13.8333       89.63
    18      0.000000      0.000000     -1.547468     14.3516       86.39
    19     -0.000000      0.000000      0.887173     14.4196       85.98
    20     -0.000000     -0.000000      1.663119     14.5059       85.47
    21     -0.000000      0.000000      0.233755     14.7948       83.80
    22      0.000000     -0.000000      0.913969     15.0120       82.59
    23      0.000000      0.000000      1.618129     15.6168       79.39
    24      0.000000     -0.000000     -0.876207     15.6748       79.10
    25     -0.000000      0.000000      2.427446     15.8064       78.44
    26      0.000000      0.000000     -0.053055     16.3478       75.84
    27      0.000000     -0.000000      2.881532     18.1391       68.35
    28     -0.000000      0.000000      0.690751     18.1587       68.28
    29     -0.000000     -0.000000     -0.561503     18.6127       66.61
    30     -0.000000      0.000000     -1.070820     18.7036       66.29
