 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.239268 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.087536      5.4945      225.65
     2      0.000000      0.000000      0.520405      5.9485      208.43
     3     -0.000000     -0.000000     -0.138259      6.7381      184.00
     4      0.000000      0.000000     -0.495666      6.8755      180.33
     5     -0.000000      0.000000     -0.918517      7.6159      162.80
     6     -0.000000      0.000000      0.958488      9.9470      124.64
     7     -0.000000      0.000000     -2.754932     10.2285      121.21
     8      0.000000     -0.000000     -1.463829     11.1803      110.90
     9     -0.000000      0.000000     -1.273741     11.3117      109.61
    10      0.000000     -0.000000      0.520970     12.1287      102.22
    11      0.000000      0.000000     -2.735973     12.5677       98.65
    12     -0.000000      0.000000      1.808613     13.0813       94.78
    13      0.000000     -0.000000      2.124247     13.5955       91.20
    14     -0.000000     -0.000000      1.785293     14.2799       86.82
    15      0.000000      0.000000      1.345905     14.3181       86.59
    16      0.000000     -0.000000      1.316157     14.3669       86.30
    17     -0.000000     -0.000000      1.189316     14.9989       82.66
    18      0.000000      0.000000      1.736060     15.0458       82.40
    19     -0.000000      0.000000      0.604352     15.1116       82.05
    20     -0.000000      0.000000      0.741069     15.1363       81.91
    21     -0.000000      0.000000      0.710707     15.2525       81.29
    22     -0.000000     -0.000000      0.863647     15.3055       81.01
    23      0.000000      0.000000      0.056983     15.7273       78.83
    24     -0.000000      0.000000      0.001865     15.7384       78.78
    25      0.000000      0.000000      1.090214     15.7550       78.70
    26      0.000000      0.000000      0.429295     16.3856       75.67
    27     -0.000000      0.000000     -0.641800     16.5165       75.07
    28      0.000000     -0.000000     -0.914117     16.5703       74.82
    29     -0.000000     -0.000000      0.209945     16.6634       74.41
    30      0.000000      0.000000      2.548508     16.7828       73.88
