 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.705900 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -1.318531      4.3087      287.75
     2      0.000000     -0.000000      0.096120      4.7135      263.04
     3      0.000000     -0.000000      1.484634      5.4922      225.75
     4     -0.000000      0.000000     -1.192753      5.8046      213.60
     5     -0.000000     -0.000000     -1.472421      8.6297      143.67
     6     -0.000000      0.000000     -0.721764      8.7346      141.95
     7     -0.000000     -0.000000     -0.444825      8.7547      141.62
     8      0.000000      0.000000     -0.427407      9.3980      131.93
     9      0.000000     -0.000000      0.238852      9.9989      124.00
    10      0.000000     -0.000000     -2.460931     10.0318      123.59
    11     -0.000000     -0.000000      1.173763     10.8555      114.21
    12      0.000000     -0.000000      2.286465     11.4696      108.10
    13     -0.000000     -0.000000      1.219987     12.2223      101.44
    14     -0.000000     -0.000000      3.002436     12.3706      100.22
    15     -0.000000      0.000000      1.225885     12.8033       96.84
    16     -0.000000      0.000000      1.559624     13.7992       89.85
    17     -0.000000     -0.000000     -0.550523     14.4865       85.59
    18     -0.000000     -0.000000      2.157629     14.5565       85.17
    19      0.000000     -0.000000      0.217701     14.8485       83.50
    20     -0.000000     -0.000000      0.908229     15.2757       81.16
    21     -0.000000      0.000000      1.694247     15.3335       80.86
    22      0.000000     -0.000000      1.582412     15.6916       79.01
    23     -0.000000      0.000000     -0.870638     15.7496       78.72
    24      0.000000     -0.000000      1.404656     15.8413       78.27
    25      0.000000     -0.000000      2.534600     16.6118       74.64
    26      0.000000     -0.000000     -0.361556     17.0644       72.66
    27     -0.000000     -0.000000      0.611832     18.2826       67.82
    28     -0.000000      0.000000     -0.452886     18.7360       66.17
    29     -0.000000     -0.000000     -1.177879     18.7882       65.99
    30     -0.000000      0.000000      2.400252     18.8719       65.70
