 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.676501 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.805140      1.1864     1045.05
     2     -0.000000     -0.000000     -0.292701      3.1183      397.60
     3      0.000000     -0.000000      0.026276      3.3102      374.55
     4     -0.000000     -0.000000     -0.739861      3.5397      350.27
     5     -0.000000     -0.000000     -0.863404      4.0851      303.50
     6     -0.000000     -0.000000     -3.137125      6.8158      181.91
     7      0.000000     -0.000000      3.167757      6.8517      180.95
     8      0.000000     -0.000000      2.413992      7.2326      171.42
     9      0.000000     -0.000000      2.334102      7.9869      155.23
    10      0.000000     -0.000000      1.526342      8.3628      148.26
    11      0.000000     -0.000000      1.352931      8.4485      146.75
    12     -0.000000     -0.000000      2.146113      8.5555      144.92
    13     -0.000000     -0.000000      0.830633      8.8364      140.31
    14      0.000000     -0.000000      0.385365      8.8987      139.33
    15      0.000000     -0.000000      1.659439      9.0402      137.15
    16      0.000000     -0.000000      0.185555      9.5842      129.36
    17      0.000000     -0.000000     -3.798767      9.6165      128.93
    18     -0.000000     -0.000000      2.830462      9.9814      124.22
    19     -0.000000     -0.000000      1.859784     10.3211      120.13
    20      0.000000     -0.000000      1.004191     10.5330      117.71
    21      0.000000     -0.000000      0.391876     10.5475      117.55
    22      0.000000     -0.000000      0.609965     10.7303      115.55
    23     -0.000000     -0.000000      0.776418     11.0858      111.84
    24     -0.000000     -0.000000     -3.099775     11.4396      108.38
    25     -0.000000     -0.000000      0.718950     11.7300      105.70
    26      0.000000     -0.000000     -1.631144     11.9745      103.54
    27      0.000000     -0.000000     -4.149857     12.0232      103.12
    28      0.000000     -0.000000     -0.246747     12.1997      101.63
    29     -0.000000     -0.000000      0.283550     12.5060       99.14
    30     -0.000000     -0.000000     -1.148280     12.7909       96.93
