0  -3115.3553478175118
1  -3112.690147817512
2  -3108.7096478175117
3  -3108.6691478175117
4  -3108.440147817512
5  -3107.9087478175115
6  -3107.315847817512
7  -3107.1378478175116
8  -3106.7712478175117
9  -3106.702747817512
10  -3106.0376478175117
11  -3105.581347817512
12  -3105.3350478175116
13  -3104.9362478175117
14  -3104.515247817512
15  -3104.3496478175116
16  -3103.9830478175118
17  -3103.6531478175116
18  -3103.6424478175118
19  -3103.468247817512
20  -3103.3717478175117
21  -3103.157147817512
22  -3103.0205478175117
23  -3102.835447817512
24  -3102.794447817512
25  -3102.583847817512
26  -3102.3375478175117
27  -3102.121347817512
28  -3101.800147817512
29  -3101.739147817512
30  -3101.487847817512
