 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.092600 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.088492      3.5658      347.70
     2      0.000000     -0.000000      2.270062      6.9229      179.09
     3      0.000000     -0.000000     -0.440936      7.6801      161.44
     4      0.000000     -0.000000      0.859989      7.9310      156.33
     5     -0.000000     -0.000000      0.170489      8.3369      148.72
     6     -0.000000     -0.000000      0.723501      8.4502      146.72
     7     -0.000000     -0.000000      0.016965      8.6254      143.74
     8      0.000000     -0.000000     -1.711017      9.4233      131.57
     9      0.000000     -0.000000      2.369818      9.8413      125.98
    10     -0.000000     -0.000000      2.218996     10.3062      120.30
    11      0.000000     -0.000000     -0.587451     10.6851      116.03
    12      0.000000     -0.000000      0.913338     10.8300      114.48
    13      0.000000     -0.000000     -3.381680     11.5032      107.78
    14     -0.000000     -0.000000      1.332335     11.5055      107.76
    15      0.000000     -0.000000      1.671540     11.5619      107.24
    16      0.000000     -0.000000      0.575969     12.1421      102.11
    17      0.000000     -0.000000     -1.688946     12.3449      100.43
    18      0.000000     -0.000000      0.202963     12.4149       99.87
    19      0.000000     -0.000000      1.290112     12.5781       98.57
    20      0.000000     -0.000000      1.273363     12.6320       98.15
    21     -0.000000     -0.000000      1.970494     12.9697       95.60
    22      0.000000     -0.000000     -1.190773     13.0637       94.91
    23     -0.000000     -0.000000      1.114988     13.1072       94.59
    24      0.000000     -0.000000     -0.552114     13.3498       92.87
    25      0.000000     -0.000000     -2.317493     13.5627       91.42
    26      0.000000     -0.000000     -0.607780     13.9437       88.92
    27      0.000000     -0.000000      0.238749     13.9854       88.65
    28     -0.000000     -0.000000     -0.619910     14.1683       87.51
    29      0.000000     -0.000000     -3.221355     14.4305       85.92
    30     -0.000000     -0.000000      2.563281     14.7541       84.03
