 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -0.440236 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.131728      5.2458      236.35
     2      0.000000     -0.000000      0.892162      6.2460      198.50
     3      0.000000     -0.000000     -0.343875      7.0334      176.28
     4     -0.000000      0.000000     -0.290606      7.1723      172.87
     5     -0.000000     -0.000000     -0.523044      7.7547      159.88
     6     -0.000000     -0.000000      1.377925     10.1209      122.50
     7     -0.000000      0.000000     -3.236529     10.5641      117.36
     8     -0.000000      0.000000     -1.210163     11.5457      107.39
     9     -0.000000     -0.000000     -1.475125     11.6344      106.57
    10     -0.000000     -0.000000      0.265170     12.0949      102.51
    11      0.000000     -0.000000      1.337259     12.1424      102.11
    12      0.000000      0.000000     -2.585643     12.9993       95.38
    13      0.000000     -0.000000      1.967150     13.1301       94.43
    14      0.000000     -0.000000      1.565550     13.2168       93.81
    15     -0.000000     -0.000000      0.057805     13.6414       90.89
    16      0.000000      0.000000      2.093764     13.7276       90.32
    17      0.000000      0.000000      1.308379     13.9173       89.09
    18     -0.000000     -0.000000      0.563368     14.0289       88.38
    19     -0.000000      0.000000      0.745199     14.0929       87.98
    20      0.000000     -0.000000      0.626805     14.0958       87.96
    21     -0.000000     -0.000000      0.857731     14.6005       84.92
    22      0.000000     -0.000000      1.272380     14.8201       83.66
    23     -0.000000     -0.000000     -0.115469     15.1030       82.09
    24      0.000000      0.000000      1.694485     15.3120       80.97
    25     -0.000000     -0.000000     -0.223846     15.6056       79.45
    26      0.000000     -0.000000     -0.239479     15.6940       79.00
    27      0.000000      0.000000      0.430261     15.7993       78.47
    28      0.000000     -0.000000      1.672756     16.2441       76.33
    29     -0.000000     -0.000000     -0.151510     16.3165       75.99
    30      0.000000     -0.000000      0.566415     16.5547       74.89
