0  -3111.8480435322253
1  -3110.4683435322254
2  -3108.221143532225
3  -3107.7722435322253
4  -3107.7488435322252
5  -3106.9539435322254
6  -3104.9459435322256
7  -3104.868643532225
8  -3104.4046435322252
9  -3103.8356435322253
10  -3103.3120435322253
11  -3103.3100435322253
12  -3103.269943532225
13  -3102.7396435322253
14  -3102.707243532225
15  -3102.5113435322255
16  -3101.9459435322256
17  -3101.8111435322253
18  -3101.6137435322253
19  -3101.313543532225
20  -3101.0395435322253
21  -3101.0395435322253
22  -3100.923743532225
23  -3100.493643532225
24  -3100.344143532225
25  -3099.7992435322253
26  -3099.7132435322255
27  -3099.6389435322253
28  -3099.6089435322256
29  -3099.0474435322253
30  -3098.9037435322252
