0  -3112.938431922585
1  -3111.231431922585
2  -3108.4994319225852
3  -3108.090831922585
4  -3107.686131922585
5  -3106.670231922585
6  -3105.962431922585
7  -3105.676431922585
8  -3105.131931922585
9  -3104.901531922585
10  -3104.342931922585
11  -3104.1869319225852
12  -3104.101331922585
13  -3103.495031922585
14  -3103.312731922585
15  -3103.119531922585
16  -3102.786431922585
17  -3102.586031922585
18  -3102.038831922585
19  -3101.8380319225853
20  -3101.725031922585
21  -3101.696231922585
22  -3101.695331922585
23  -3101.354531922585
24  -3101.210231922585
25  -3100.786631922585
26  -3100.6712319225853
27  -3100.359331922585
28  -3100.220531922585
29  -3099.863331922585
30  -3099.700731922585
