 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.660956 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.251717      4.8147      257.51
     2     -0.000000     -0.000000      1.294799      6.5387      189.62
     3      0.000000     -0.000000     -0.456575      7.3318      169.10
     4      0.000000     -0.000000     -0.001349      7.4783      165.79
     5      0.000000     -0.000000     -0.114806      7.9918      155.14
     6     -0.000000      0.000000      1.583384     10.2581      120.86
     7      0.000000     -0.000000     -3.385765     10.9380      113.35
     8      0.000000     -0.000000      0.885965     10.9685      113.04
     9     -0.000000     -0.000000      0.256773     11.2742      109.97
    10     -0.000000     -0.000000     -1.414123     11.9095      104.11
    11     -0.000000     -0.000000      1.833174     12.0331      103.04
    12     -0.000000     -0.000000     -0.739293     12.1481      102.06
    13      0.000000      0.000000     -1.181302     12.3106      100.71
    14     -0.000000     -0.000000      1.638408     12.5039       99.16
    15     -0.000000     -0.000000      0.212975     12.9051       96.07
    16     -0.000000     -0.000000      0.784192     12.9257       95.92
    17      0.000000     -0.000000      2.120758     13.0704       94.86
    18      0.000000     -0.000000     -2.170693     13.4051       92.49
    19      0.000000     -0.000000      0.253728     13.4278       92.33
    20      0.000000     -0.000000      1.151781     13.4801       91.98
    21      0.000000     -0.000000      0.010373     13.8213       89.71
    22     -0.000000     -0.000000      1.389069     13.9361       88.97
    23      0.000000     -0.000000      1.018915     14.0574       88.20
    24     -0.000000     -0.000000     -0.933383     14.8173       83.68
    25     -0.000000      0.000000      0.996257     15.0446       82.41
    26      0.000000     -0.000000     -0.058606     15.1001       82.11
    27      0.000000     -0.000000     -0.190119     15.3879       80.57
    28      0.000000     -0.000000      1.589144     15.4814       80.09
    29      0.000000     -0.000000      0.009720     15.7630       78.66
    30     -0.000000      0.000000      2.743847     15.8442       78.25
