 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.698612 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -1.259631      4.3434      285.45
     2      0.000000     -0.000000      0.140020      4.7409      261.52
     3      0.000000     -0.000000      1.461040      5.4908      225.80
     4     -0.000000      0.000000     -1.160984      5.7744      214.71
     5     -0.000000     -0.000000     -1.543712      8.5777      144.54
     6     -0.000000     -0.000000     -0.584335      8.7432      141.81
     7     -0.000000      0.000000     -0.737831      8.7939      140.99
     8      0.000000      0.000000     -0.172656      9.4082      131.78
     9      0.000000     -0.000000      0.284465      9.9615      124.46
    10     -0.000000     -0.000000     -2.619861     10.0562      123.29
    11     -0.000000     -0.000000      1.139103     11.7167      105.82
    12      0.000000     -0.000000      2.345084     12.3333      100.53
    13     -0.000000      0.000000      1.227954     12.6009       98.39
    14      0.000000      0.000000      1.292348     13.0490       95.01
    15     -0.000000     -0.000000      3.095576     13.3471       92.89
    16      0.000000      0.000000      1.603298     13.7763       90.00
    17     -0.000000     -0.000000     -1.638921     14.7164       84.25
    18      0.000000     -0.000000      0.197268     15.0430       82.42
    19      0.000000     -0.000000      3.292838     15.4090       80.46
    20     -0.000000      0.000000     -0.833434     15.8542       78.20
    21      0.000000     -0.000000      2.002902     15.8725       78.11
    22     -0.000000     -0.000000      0.944040     16.0582       77.21
    23      0.000000     -0.000000      1.671508     16.2114       76.48
    24      0.000000      0.000000      1.067604     16.5851       74.76
    25      0.000000     -0.000000      2.610002     17.4462       71.07
    26      0.000000     -0.000000     -0.335783     17.8564       69.43
    27     -0.000000     -0.000000      0.480365     18.4570       67.17
    28     -0.000000      0.000000     -0.233431     18.8770       65.68
    29     -0.000000     -0.000000     -1.284814     18.8985       65.61
    30     -0.000000      0.000000      0.279312     19.1515       64.74
