 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.342473 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     0.9780974     0.0000000     5.00540     0.11732
     0     2    -0.0000000    -0.0000000    -0.0000000     5.28880     0.00000
     0     3     0.0000000     0.4687963     0.0000000     5.90200     0.03178
     0     4     0.0000000    -0.0000000     0.3118513     6.05820     0.01443
     0     5     0.0000000    -0.0000000     0.0000000     7.97550     0.00000
     0     6    -0.0000000    -0.6340156    -0.0000000     9.14420     0.09005
     0     7    -0.0000000    -1.2542701     0.0000000     9.60050     0.37003
     0     8     0.0000000    -0.0000000    -0.1073201     9.78070     0.00276
     0     9     0.0000000     0.0000000    -0.0000000    10.33770     0.00000
     0    10     0.0000000     0.3900750     0.0000000    11.12440     0.04147
     0    11     0.0000000    -0.0000000     0.9376049    12.24080     0.26364
     0    12     0.0000000    -0.1962524     0.0000000    14.12440     0.01333
     0    13     0.0000000     0.0000000     0.2396287    14.17900     0.01995
     0    14     0.0123534     0.0000000     0.0000000    14.56120     0.00005
     0    15     0.0000000    -0.3144082    -0.0000000    15.14780     0.03669
     0    16    -0.0000000    -0.0000000    -0.2016602    15.20840     0.01515
     0    17     0.0000000    -0.0000000     0.0471332    15.39200     0.00084
     0    18    -0.5564584    -0.0000000    -0.0000000    15.44010     0.11713
     0    19    -0.0000000    -0.1401632     0.0000000    16.03240     0.00772
     0    20    -0.0000000    -0.0000000    -0.5697338    16.03640     0.12753
     0    21     0.5279439     0.0000000     0.0000000    17.28790     0.11805
     0    22    -0.0000000    -0.0000000    -0.1487234    17.63900     0.00956
     0    23    -0.0000000     0.0000000     0.4428738    18.37340     0.08829
     0    24    -0.4557855    -0.0000000    -0.0000000    18.38370     0.09356
     0    25     0.0020760     0.0000000    -0.0000000    18.63430     0.00000
     0    26     0.0000000     0.0000000     0.1697567    18.69130     0.01320
     0    27     0.0000000    -0.3376555    -0.0000000    18.71570     0.05228
     0    28     0.0000000    -0.1810168     0.0000000    19.24530     0.01545
     0    29    -0.0000000    -0.0000000     0.1608139    19.27490     0.01221
     0    30    -0.0000000     0.0000000    -0.0000000    19.41390     0.00000
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000     0.0000000     6.8788043     0.00000     0.00000
     1     2     2.8034007    -0.0000000     0.0000000     0.28340     0.05457
     1     3     0.0000000     0.0000000     2.9261678     0.89660     0.18809
     1     4     0.0000000     3.0903108    -0.0000000     1.05280     0.24632
     1     5    -1.3053877     0.0000000     0.0000000     2.97010     0.12400
     1     6     0.0000000    -0.0000000     0.5314174     4.13880     0.02864
     1     7     0.0000000     0.0000000    -0.4111741     4.59510     0.01903
     1     8    -0.0000000    -0.5903317    -0.0000000     4.77530     0.04077
     1     9    -0.7987668     0.0000000     0.0000000     5.33230     0.08335
     1    10     0.0000000     0.0000000    -0.1565376     6.11900     0.00367
     1    11    -0.0000000     0.0243408    -0.0000000     7.23540     0.00011
     1    12    -0.0000000     0.0000000    -0.6321165     9.11900     0.08927
     1    13    -0.0000000    -0.5006557     0.0000000     9.17360     0.05633
     1    14    -0.0000000    -0.0000000     0.0000000     9.55580     0.00000
     1    15    -0.0000000     0.0000000    -0.0217122    10.14240     0.00012
     1    16     0.0000000     0.7585800     0.0000000    10.20300     0.14384
     1    17     0.0000000    -0.5423937    -0.0000000    10.38660     0.07486
     1    18     0.0000000     0.0000000     0.0000000    10.43470     0.00000
     1    19    -0.0000000     0.0000000     0.0349378    11.02700     0.00033
