 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.497500 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.431945      1.8925      655.13
     2     -0.000000     -0.000000     -0.353345      4.8820      253.96
     3     -0.000000     -0.000000     -0.439556      5.2286      237.13
     4     -0.000000     -0.000000      0.843345      5.8317      212.60
     5      0.000000     -0.000000      0.268164      6.9724      177.82
     6      0.000000     -0.000000      1.780329      7.0190      176.64
     7     -0.000000     -0.000000     -2.806371      7.4295      166.88
     8      0.000000     -0.000000      0.943871      8.0298      154.41
     9      0.000000     -0.000000      1.939616      8.0448      154.12
    10     -0.000000     -0.000000      1.710418      8.6020      144.13
    11     -0.000000     -0.000000      1.490526      8.9313      138.82
    12      0.000000     -0.000000      1.226358      9.0089      137.62
    13     -0.000000     -0.000000      0.976824      9.6246      128.82
    14     -0.000000     -0.000000      0.713920      9.9698      124.36
    15      0.000000     -0.000000      2.339738     10.0547      123.31
    16      0.000000      0.000000      2.120001     10.2191      121.33
    17      0.000000     -0.000000      0.009828     10.5758      117.23
    18      0.000000      0.000000      1.252852     11.1188      111.51
    19      0.000000     -0.000000      0.994300     11.3439      109.30
    20     -0.000000     -0.000000      0.342273     11.3610      109.13
    21      0.000000      0.000000      0.218698     11.4887      107.92
    22      0.000000     -0.000000     -1.291476     11.5944      106.93
    23      0.000000     -0.000000     -3.066313     11.6182      106.72
    24     -0.000000     -0.000000      0.959238     11.9093      104.11
    25      0.000000     -0.000000     -1.609481     12.2005      101.62
    26      0.000000     -0.000000     -1.881510     12.3497      100.39
    27      0.000000     -0.000000     -4.020071     12.7651       97.13
    28      0.000000     -0.000000      0.960732     12.9993       95.38
    29      0.000000      0.000000     -1.268755     13.1459       94.31
    30      0.000000      0.000000     -0.001959     13.3917       92.58
