 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.450964 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.354614      2.0980      590.96
     2      0.000000      0.000000     -0.334866      5.3620      231.23
     3      0.000000      0.000000     -0.373348      5.6313      220.17
     4      0.000000     -0.000000      1.625643      6.3553      195.09
     5     -0.000000     -0.000000      0.911071      7.0803      175.11
     6      0.000000      0.000000     -2.695579      7.6233      162.64
     7      0.000000     -0.000000      1.358853      7.6269      162.56
     8      0.000000     -0.000000      1.808018      8.0495      154.03
     9     -0.000000     -0.000000     -0.113454      8.3148      149.11
    10      0.000000      0.000000      1.592519      8.6043      144.10
    11      0.000000     -0.000000      1.642866      9.2016      134.74
    12      0.000000     -0.000000      1.170248      9.2036      134.71
    13      0.000000      0.000000      0.927960      9.8275      126.16
    14      0.000000     -0.000000      2.481073     10.2901      120.49
    15     -0.000000      0.000000      1.735544     10.3091      120.27
    16      0.000000     -0.000000      0.993449     10.4310      118.86
    17     -0.000000     -0.000000      0.027629     10.8050      114.75
    18     -0.000000      0.000000      0.898727     11.3884      108.87
    19      0.000000     -0.000000      0.312656     11.5134      107.69
    20      0.000000     -0.000000      1.153707     11.5379      107.46
    21      0.000000      0.000000     -3.127135     11.6465      106.46
    22      0.000000      0.000000      0.200830     11.7649      105.38
    23     -0.000000     -0.000000      0.074140     11.8841      104.33
    24      0.000000      0.000000      0.990892     12.0908      102.54
    25     -0.000000      0.000000     -1.611322     12.2473      101.23
    26     -0.000000     -0.000000     -3.054924     12.5129       99.09
    27      0.000000      0.000000     -3.949074     12.9693       95.60
    28     -0.000000      0.000000     -0.838156     13.1913       93.99
    29     -0.000000     -0.000000      0.374323     13.2760       93.39
    30     -0.000000      0.000000      0.224326     13.5146       91.74
