0  -3080.500343409327
1  -3075.470243409327
2  -3075.193743409327
3  -3074.5789434093267
4  -3074.4238434093268
5  -3072.544943409327
6  -3071.3352434093267
7  -3070.888943409327
8  -3070.6832434093267
9  -3070.1394434093268
10  -3069.3361434093267
11  -3068.2646434093267
12  -3066.353943409327
13  -3066.3064434093267
14  -3065.937143409327
15  -3065.3489434093267
16  -3065.2909434093267
17  -3065.111443409327
18  -3065.0627434093267
19  -3064.470943409327
20  -3064.468043409327
21  -3063.253443409327
22  -3062.856643409327
23  -3062.166743409327
24  -3062.129243409327
25  -3061.9818434093268
26  -3061.817343409327
27  -3061.7675434093267
28  -3061.3435434093267
29  -3061.250843409327
30  -3061.114743409327
