 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.547935 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.523066      1.6754      740.03
     2     -0.000000      0.000000     -0.360048      4.3624      284.21
     3     -0.000000      0.000000     -0.508950      4.7803      259.36
     4     -0.000000      0.000000      0.428802      5.1460      240.93
     5      0.000000      0.000000     -0.357149      6.1407      201.91
     6      0.000000     -0.000000      2.337777      6.9690      177.91
     7     -0.000000      0.000000     -2.916798      7.2341      171.39
     8      0.000000     -0.000000      1.600938      7.7702      159.56
     9      0.000000     -0.000000      2.076139      8.0352      154.30
    10     -0.000000      0.000000      1.835705      8.5940      144.27
    11      0.000000     -0.000000      1.412326      8.7260      142.09
    12      0.000000     -0.000000      1.297106      8.8082      140.76
    13     -0.000000      0.000000      1.022749      9.4124      131.72
    14      0.000000     -0.000000      0.543184      9.5729      129.52
    15      0.000000      0.000000      2.137579      9.7761      126.82
    16     -0.000000      0.000000      2.392664     10.1411      122.26
    17      0.000000     -0.000000      0.008092     10.3124      120.23
    18     -0.000000      0.000000      1.477639     10.8635      114.13
    19      0.000000     -0.000000     -1.427736     11.0370      112.34
    20      0.000000     -0.000000      0.394861     11.1872      110.83
    21      0.000000     -0.000000     -0.032901     11.1925      110.77
    22      0.000000      0.000000      0.248226     11.2003      110.70
    23      0.000000     -0.000000     -3.137832     11.5774      107.09
    24     -0.000000      0.000000      0.918942     11.6954      106.01
    25      0.000000      0.000000     -1.610305     12.1429      102.10
    26      0.000000     -0.000000     -0.912262     12.2578      101.15
    27      0.000000      0.000000     -4.080039     12.5470       98.82
    28     -0.000000      0.000000      0.850730     12.6664       97.88
    29      0.000000     -0.000000     -1.272048     13.0597       94.94
    30     -0.000000      0.000000      0.118515     13.2077       93.87
