 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.161026 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.229341      5.3091      233.53
     2      0.000000     -0.000000      0.388883      5.4769      226.38
     3      0.000000      0.000000      0.469143      6.1514      201.55
     4      0.000000      0.000000     -0.797731      6.2983      196.85
     5     -0.000000     -0.000000     -1.458264      7.7543      159.89
     6     -0.000000     -0.000000     -1.228784      9.4127      131.72
     7     -0.000000      0.000000     -0.220215      9.7485      127.18
     8      0.000000      0.000000     -1.207114     10.2291      121.21
     9     -0.000000     -0.000000     -0.705625     10.6343      116.59
    10      0.000000     -0.000000     -2.864384     11.6042      106.84
    11      0.000000      0.000000      0.568919     12.1939      101.68
    12     -0.000000     -0.000000      1.981151     14.2057       87.28
    13      0.000000     -0.000000      2.621338     14.3825       86.20
    14     -0.000000     -0.000000      1.776157     14.4078       86.05
    15      0.000000      0.000000      1.595631     15.0407       82.43
    16     -0.000000     -0.000000      2.555486     15.1153       82.03
    17     -0.000000     -0.000000     -1.055272     15.3620       80.71
    18      0.000000     -0.000000      0.034248     15.4860       80.06
    19      0.000000     -0.000000      0.652420     16.0821       77.09
    20      0.000000      0.000000     -1.002558     16.0852       77.08
    21     -0.000000      0.000000      0.577978     16.6639       74.40
    22     -0.000000      0.000000      0.883949     17.0619       72.67
    23     -0.000000     -0.000000      3.228007     17.5459       70.66
    24      0.000000     -0.000000      1.756191     17.7215       69.96
    25     -0.000000      0.000000      0.018322     17.9827       68.95
    26     -0.000000      0.000000      0.709302     17.9865       68.93
    27     -0.000000      0.000000      0.701429     18.1012       68.50
    28     -0.000000     -0.000000      0.081813     18.2411       67.97
    29      0.000000     -0.000000      1.427033     18.2584       67.91
    30      0.000000      0.000000      0.238171     18.2994       67.75
