 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.020937 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.034122      5.5379      223.88
     2      0.000000      0.000000      0.343935      5.5584      223.06
     3     -0.000000      0.000000      0.232886      6.3530      195.16
     4     -0.000000     -0.000000     -0.702999      6.4945      190.91
     5      0.000000      0.000000     -1.336359      7.6403      162.28
     6     -0.000000      0.000000     -0.697832      9.6228      128.84
     7     -0.000000      0.000000     -0.900533      9.8844      125.43
     8      0.000000     -0.000000     -1.309994     10.5706      117.29
     9     -0.000000      0.000000     -0.929057     10.8714      114.05
    10      0.000000      0.000000     -2.840683     11.9551      103.71
    11     -0.000000     -0.000000      0.533495     12.1706      101.87
    12      0.000000      0.000000      2.375369     14.0309       88.37
    13     -0.000000     -0.000000      2.044140     14.0531       88.23
    14      0.000000      0.000000      1.769196     14.6341       84.72
    15      0.000000     -0.000000      1.469938     14.8194       83.66
    16      0.000000      0.000000      2.320678     14.8595       83.44
    17     -0.000000     -0.000000     -0.891634     15.4686       80.15
    18      0.000000      0.000000      0.167750     15.5645       79.66
    19     -0.000000     -0.000000      0.758176     16.0137       77.42
    20      0.000000     -0.000000      0.666642     16.1633       76.71
    21      0.000000      0.000000      0.467446     16.1765       76.64
    22      0.000000     -0.000000     -0.896626     16.2164       76.46
    23      0.000000      0.000000      1.503983     16.7376       74.08
    24     -0.000000     -0.000000      0.726640     16.9320       73.22
    25     -0.000000      0.000000      1.485616     17.0121       72.88
    26      0.000000      0.000000      1.193652     17.1259       72.40
    27     -0.000000     -0.000000      0.835376     17.1877       72.14
    28     -0.000000      0.000000      3.219604     17.3327       71.53
    29      0.000000      0.000000     -1.423854     17.9249       69.17
    30     -0.000000      0.000000     -0.007009     18.0422       68.72
