0  -3114.7111183034713
1  -3112.343918303471
2  -3108.7334183034714
3  -3108.571918303471
4  -3107.941918303471
5  -3107.4839183034715
6  -3106.817818303471
7  -3106.6619183034713
8  -3106.494318303471
9  -3106.1113183034713
10  -3105.9295183034715
11  -3105.2435183034713
12  -3105.0661183034713
13  -3104.6098183034715
14  -3104.2040183034715
15  -3104.1446183034714
16  -3103.6270183034712
17  -3103.5988183034715
18  -3103.037018303471
19  -3103.0129183034715
20  -3102.9492183034713
21  -3102.844618303471
22  -3102.639318303471
23  -3102.577318303471
24  -3102.4130183034713
25  -3102.4056183034713
26  -3101.932918303471
27  -3101.482618303471
28  -3101.472318303471
29  -3101.196618303471
30  -3101.0263183034713
