 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.853133 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.238484      4.3263      286.58
     2      0.000000      0.000000      1.672908      6.7494      183.70
     3      0.000000      0.000000     -0.465163      7.5441      164.35
     4     -0.000000     -0.000000      0.324469      7.7122      160.76
     5      0.000000      0.000000      0.236748      8.2137      150.95
     6      0.000000      0.000000      0.550305      9.8541      125.82
     7      0.000000     -0.000000      0.357920     10.3001      120.37
     8     -0.000000     -0.000000      1.801439     10.3244      120.09
     9      0.000000      0.000000     -1.044782     10.8439      114.34
    10      0.000000     -0.000000      2.058802     11.0459      112.24
    11      0.000000     -0.000000     -3.419534     11.2320      110.38
    12      0.000000      0.000000     -0.133836     11.9150      104.06
    13     -0.000000     -0.000000      0.822819     11.9696      103.58
    14      0.000000      0.000000      1.721782     12.0641      102.77
    15     -0.000000      0.000000     -1.682676     12.1861      101.74
    16      0.000000     -0.000000     -1.109302     12.6479       98.03
    17     -0.000000     -0.000000      1.700195     12.6617       97.92
    18      0.000000     -0.000000      0.088479     12.7943       96.91
    19      0.000000      0.000000      0.053536     12.9842       95.49
    20     -0.000000     -0.000000      1.295072     13.0910       94.71
    21      0.000000     -0.000000      1.399153     13.2817       93.35
    22      0.000000      0.000000      1.091507     13.6321       90.95
    23      0.000000     -0.000000     -1.899874     13.6571       90.78
    24     -0.000000      0.000000      1.773643     14.1700       87.50
    25      0.000000     -0.000000     -1.542042     14.1873       87.39
    26     -0.000000      0.000000     -0.278165     14.5037       85.48
    27      0.000000      0.000000     -0.326092     14.7465       84.08
    28      0.000000     -0.000000     -1.802599     15.2557       81.27
    29     -0.000000     -0.000000      2.706415     15.3935       80.54
    30      0.000000     -0.000000      1.226903     15.4068       80.47
