 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.414403 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.297950      2.2603      548.53
     2      0.000000      0.000000     -0.312978      5.7347      216.20
     3     -0.000000      0.000000     -0.319825      5.9395      208.75
     4     -0.000000     -0.000000      2.587770      6.6461      186.55
     5      0.000000      0.000000     -0.087774      7.1564      173.25
     6     -0.000000     -0.000000     -2.603800      7.7837      159.29
     7      0.000000     -0.000000      2.336898      8.0169      154.65
     8      0.000000     -0.000000      1.702595      8.0502      154.01
     9      0.000000      0.000000     -1.020897      8.5856      144.41
    10     -0.000000      0.000000      1.499312      8.6027      144.12
    11      0.000000     -0.000000      1.131384      9.3614      132.44
    12      0.000000     -0.000000      1.899318      9.4645      131.00
    13     -0.000000      0.000000      0.888657      9.9912      124.09
    14      0.000000      0.000000      1.258008     10.4100      119.10
    15      0.000000      0.000000      2.561653     10.4605      118.53
    16      0.000000     -0.000000      1.395712     10.8430      114.34
    17      0.000000     -0.000000      0.048689     10.9757      112.96
    18      0.000000     -0.000000      0.299854     11.6266      106.64
    19      0.000000      0.000000      0.412758     11.6480      106.44
    20     -0.000000     -0.000000     -2.310999     11.6608      106.33
    21     -0.000000     -0.000000      0.389367     11.6792      106.16
    22      0.000000      0.000000      0.189656     11.9863      103.44
    23      0.000000     -0.000000      0.703021     12.0131      103.21
    24     -0.000000      0.000000      1.012559     12.2228      101.44
    25      0.000000      0.000000     -1.612132     12.2792      100.97
    26      0.000000      0.000000     -3.474459     12.6748       97.82
    27     -0.000000     -0.000000     -3.880992     13.1311       94.42
    28      0.000000     -0.000000     -1.037651     13.2180       93.80
    29      0.000000      0.000000     -0.206707     13.4429       92.23
    30      0.000000      0.000000      1.107513     13.6039       91.14
