 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.513495 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.459865      1.8228      680.19
     2     -0.000000      0.000000     -0.357020      4.7167      262.86
     3     -0.000000      0.000000     -0.461853      5.0877      243.69
     4     -0.000000     -0.000000      0.677993      5.6236      220.47
     5     -0.000000     -0.000000      0.019178      6.7176      184.57
     6     -0.000000     -0.000000      1.986584      7.0022      177.06
     7     -0.000000      0.000000     -2.842613      7.3658      168.32
     8     -0.000000     -0.000000      1.196402      7.9433      156.09
     9     -0.000000     -0.000000      1.983804      8.0423      154.17
    10     -0.000000      0.000000      1.750533      8.6000      144.17
    11     -0.000000     -0.000000      1.459855      8.8572      139.98
    12     -0.000000     -0.000000      1.247375      8.9439      138.62
    13     -0.000000      0.000000      0.992712      9.5565      129.74
    14     -0.000000     -0.000000      0.649946      9.8330      126.09
    15     -0.000000     -0.000000      2.280961      9.9689      124.37
    16      0.000000      0.000000      2.218089     10.1930      121.64
    17     -0.000000     -0.000000      0.006960     10.4939      118.15
    18      0.000000      0.000000      1.335394     11.0347      112.36
    19     -0.000000     -0.000000      0.757808     11.2678      110.03
    20     -0.000000     -0.000000      0.356448     11.3067      109.66
    21     -0.000000      0.000000      0.226803     11.3958      108.80
    22     -0.000000     -0.000000     -1.451734     11.4635      108.16
    23     -0.000000     -0.000000     -3.140318     11.6057      106.83
    24     -0.000000      0.000000      0.947191     11.8434      104.69
    25      0.000000      0.000000     -1.609215     12.1830      101.77
    26     -0.000000     -0.000000     -1.499663     12.3122      100.70
    27     -0.000000     -0.000000     -4.040864     12.6955       97.66
    28     -0.000000      0.000000      0.922850     12.8976       96.13
    29      0.000000      0.000000     -1.257414     13.1224       94.48
    30      0.000000      0.000000      0.016987     13.3388       92.95
