 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.884048 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.226940      4.2380      292.55
     2     -0.000000     -0.000000      1.739234      6.7782      182.92
     3     -0.000000     -0.000000     -0.461083      7.5717      163.75
     4     -0.000000      0.000000      0.384538      7.7456      160.07
     5      0.000000      0.000000      0.295584      8.2479      150.32
     6     -0.000000      0.000000      0.499613      9.6670      128.26
     7     -0.000000     -0.000000      0.324695     10.1063      122.68
     8      0.000000     -0.000000      1.844433     10.3293      120.03
     9     -0.000000      0.000000     -1.128280     10.6524      116.39
    10     -0.000000      0.000000      2.095532     10.8895      113.86
    11     -0.000000     -0.000000     -3.419273     11.2743      109.97
    12     -0.000000     -0.000000     -0.189075     11.7577      105.45
    13     -0.000000     -0.000000      0.836166     11.8201      104.89
    14     -0.000000     -0.000000      1.839020     12.0023      103.30
    15     -0.000000      0.000000     -1.692886     12.2139      101.51
    16      0.000000     -0.000000      0.955815     12.5679       98.65
    17     -0.000000     -0.000000      0.321069     12.6174       98.26
    18     -0.000000     -0.000000     -0.641841     12.7396       97.32
    19     -0.000000     -0.000000     -0.020484     12.9204       95.96
    20     -0.000000     -0.000000      1.294832     13.0277       95.17
    21     -0.000000      0.000000      1.393514     13.1873       94.02
    22      0.000000      0.000000      1.097745     13.5653       91.40
    23      0.000000     -0.000000     -1.800954     13.6775       90.65
    24      0.000000      0.000000      1.818178     14.0183       88.44
    25     -0.000000     -0.000000     -1.639502     14.0973       87.95
    26     -0.000000      0.000000     -0.316020     14.4191       85.99
    27      0.000000      0.000000     -0.356378     14.6575       84.59
    28     -0.000000     -0.000000     -2.055281     15.1660       81.75
    29     -0.000000     -0.000000      0.294990     15.2884       81.10
    30      0.000000     -0.000000      2.690662     15.3165       80.95
