0  -3116.7677355341325
1  -3113.0580355341326
2  -3109.8655355341325
3  -3109.0952355341324
4  -3108.8671355341326
5  -3108.3525355341326
6  -3108.1573355341325
7  -3107.8269355341326
8  -3107.1107355341323
9  -3106.7193355341324
10  -3106.4479355341323
11  -3105.8665355341327
12  -3105.7443355341325
13  -3105.3000355341323
14  -3105.1356355341327
15  -3105.0256355341326
16  -3104.5181355341324
17  -3104.4395355341326
18  -3104.2639355341325
19  -3104.0963355341323
20  -3104.0374355341323
21  -3103.7557355341323
22  -3103.5890355341326
23  -3103.5660355341324
24  -3103.2445355341324
25  -3103.1075355341327
26  -3102.7437355341326
27  -3102.5420355341325
28  -3102.5014355341327
29  -3102.1769355341326
30  -3101.8950355341326
