 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.051375 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.123666      3.7097      334.22
     2      0.000000      0.000000      2.149334      6.9022      179.63
     3      0.000000      0.000000     -0.437326      7.6725      161.60
     4      0.000000     -0.000000      0.753667      7.9006      156.93
     5      0.000000     -0.000000      0.634164      8.4152      147.33
     6      0.000000     -0.000000      0.234383      8.6104      143.99
     7      0.000000     -0.000000      0.084711      8.9408      138.67
     8      0.000000     -0.000000     -1.594130      9.6570      128.39
     9      0.000000      0.000000      2.309137     10.0484      123.39
    10     -0.000000      0.000000      2.130758     10.3198      120.14
    11      0.000000      0.000000     -0.501292     10.9012      113.73
    12      0.000000     -0.000000      0.895749     11.0234      112.47
    13      0.000000      0.000000     -3.394534     11.4677      108.12
    14      0.000000      0.000000      2.227589     11.6321      106.59
    15      0.000000      0.000000      0.646921     11.7421      105.59
    16      0.000000      0.000000      0.711034     12.2496      101.21
    17     -0.000000     -0.000000     -1.694931     12.3282      100.57
    18      0.000000      0.000000      0.146651     12.5038       99.16
    19      0.000000     -0.000000      1.292508     12.6714       97.85
    20      0.000000      0.000000      1.306319     12.7303       97.39
    21      0.000000      0.000000     -1.178276     13.0120       95.28
    22     -0.000000      0.000000      1.870920     13.1787       94.08
    23      0.000000      0.000000      1.191243     13.2017       93.92
    24      0.000000     -0.000000     -0.885858     13.5232       91.68
    25      0.000000      0.000000     -2.145833     13.6602       90.76
    26      0.000000     -0.000000     -0.544853     14.0240       88.41
    27      0.000000     -0.000000     -0.092467     14.2257       87.16
    28      0.000000     -0.000000     -0.216296     14.2663       86.91
    29     -0.000000      0.000000     -3.073065     14.5908       84.97
    30     -0.000000      0.000000      2.591190     14.8727       83.36
