0  -3070.169360974253
1  -3065.308560974253
2  -3064.9907609742527
3  -3064.377160974253
4  -3064.210960974253
5  -3062.070960974253
6  -3061.1429609742527
7  -3060.628660974253
8  -3060.601260974253
9  -3059.962060974253
10  -3059.281360974253
11  -3057.8927609742527
12  -3056.167860974253
13  -3056.129160974253
14  -3055.685960974253
15  -3055.094960974253
16  -3054.990660974253
17  -3054.785860974253
18  -3054.6969609742528
19  -3054.0984609742527
20  -3054.083560974253
21  -3052.700460974253
22  -3052.610860974253
23  -3051.8320609742527
24  -3051.608860974253
25  -3051.5811609742527
26  -3051.429460974253
27  -3050.9752609742527
28  -3050.810760974253
29  -3050.675460974253
30  -3050.5739609742527
