 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.108488 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.074038      3.5089      353.34
     2     -0.000000     -0.000000      2.319598      6.9297      178.92
     3      0.000000     -0.000000     -0.444853      7.6805      161.43
     4     -0.000000      0.000000      0.904396      7.9417      156.12
     5     -0.000000     -0.000000      0.145939      8.2299      150.65
     6     -0.000000     -0.000000      0.758539      8.4629      146.50
     7     -0.000000     -0.000000     -0.011221      8.5009      145.85
     8     -0.000000     -0.000000     -1.756066      9.3345      132.82
     9     -0.000000     -0.000000      2.394621      9.7614      127.01
    10      0.000000      0.000000      2.255450     10.2995      120.38
    11      0.000000     -0.000000     -0.622607     10.6007      116.96
    12     -0.000000      0.000000      0.920530     10.7557      115.27
    13     -0.000000     -0.000000      0.892202     11.4375      108.40
    14     -0.000000     -0.000000      2.158271     11.5105      107.71
    15     -0.000000      0.000000     -3.375452     11.5152      107.67
    16      0.000000     -0.000000      0.527542     12.0982      102.48
    17     -0.000000     -0.000000     -1.686024     12.3499      100.39
    18      0.000000     -0.000000      0.221092     12.3807      100.14
    19     -0.000000      0.000000      1.288635     12.5413       98.86
    20     -0.000000     -0.000000      1.259596     12.5957       98.43
    21      0.000000      0.000000      1.982772     12.8883       96.20
    22     -0.000000     -0.000000      1.111778     13.0706       94.86
    23     -0.000000     -0.000000     -1.191905     13.0824       94.77
    24      0.000000     -0.000000     -0.439548     13.2609       93.50
    25      0.000000     -0.000000     -2.384180     13.5261       91.66
    26     -0.000000     -0.000000      0.237510     13.8871       89.28
    27     -0.000000      0.000000     -0.632735     13.9146       89.10
    28     -0.000000     -0.000000     -0.647468     14.1383       87.69
    29     -0.000000      0.000000     -3.270310     14.3672       86.30
    30      0.000000      0.000000      2.551962     14.7071       84.30
