0  -3116.619099547466
1  -3113.110199547466
2  -3109.6893995474657
3  -3108.938599547466
4  -3108.677399547466
5  -3108.389199547466
6  -3108.156199547466
7  -3108.118199547466
8  -3107.284599547466
9  -3106.857699547466
10  -3106.3195995474657
11  -3106.018399547466
12  -3105.8633995474656
13  -3105.181599547466
14  -3105.108599547466
15  -3105.103899547466
16  -3104.520899547466
17  -3104.2691995474656
18  -3104.2383995474656
19  -3104.077799547466
20  -3104.023399547466
21  -3103.7307995474657
22  -3103.548499547466
23  -3103.536699547466
24  -3103.3581995474656
25  -3103.0929995474658
26  -3102.731999547466
27  -3102.7044995474657
28  -3102.4807995474657
29  -3102.2518995474657
30  -3101.9119995474657
