0  -3110.8599488081854
1  -3109.7326488081853
2  -3107.9041488081853
3  -3107.7959488081856
4  -3107.5321488081854
5  -3107.0037488081853
6  -3104.094548808185
7  -3104.0257488081857
8  -3103.6930488081853
9  -3102.8844488081854
10  -3102.5515488081855
11  -3102.4357488081855
12  -3102.3123488081856
13  -3102.1395488081853
14  -3102.0316488081853
15  -3101.8988488081854
16  -3101.4341488081855
17  -3101.384348808185
18  -3100.9018488081856
19  -3100.6050488081855
20  -3100.4213488081855
21  -3100.3943488081854
22  -3100.1940488081855
23  -3099.8667488081855
24  -3099.4436488081856
25  -3099.2648488081854
26  -3098.9109488081854
27  -3098.9068488081853
28  -3098.6614488081855
29  -3098.4592488081853
30  -3098.1212488081856
