1.372716999999999965e+00 1.876499999999999913e-03 1.477144599999999919e+00 1.941000000000000017e-03 1.300029999999999936e-02 1.230699999999999936e-03 2.272309999999999955e-02 3.994830999999999799e-01 3.190000000000000127e-03 1.257599999999999994e-03 2.250467999999999913e-01 7.303000000000000247e-04 2.345900000000000155e-03 1.011850000000000076e-02 3.100051999999999808e-01 6.745070000000000232e-02 8.946819999999999773e-02 3.471099999999999967e-03 8.377000000000000331e-04 1.739314000000000138e-01 0.000000000000000000e+00
1.876499999999999913e-03 1.684900000000000009e-01 9.554000000000000209e-04 3.086199999999999881e-03 2.030080000000000079e-02 1.958029999999999840e-02 5.928499999999999742e-03 3.748700000000000209e-03 1.505579999999999939e-02 1.435800000000000097e-03 6.124600000000000009e-03 2.201080000000000050e-02 1.497424499999999936e+00 1.497321000000000069e-01 1.695000000000000001e-04 1.075000000000000001e-03 3.752399999999999920e-03 3.314633000000000163e-01 1.657666999999999891e-01 1.912700000000000034e-03 0.000000000000000000e+00
1.477144599999999919e+00 9.554000000000000209e-04 2.084741000000000177e+00 2.611000000000000040e-04 8.725999999999999599e-04 1.506779999999999925e-02 1.620121999999999951e-01 2.676692999999999989e-01 4.089299999999999706e-03 2.106878000000000084e-01 5.466680000000000150e-02 1.466599999999999978e-03 1.795300000000000108e-03 1.142299999999999956e-03 1.214720199999999917e+00 1.491198100000000082e+00 1.308149000000000117e-01 4.072400000000000325e-03 3.110599999999999823e-03 5.194560000000000288e-01 0.000000000000000000e+00
1.941000000000000017e-03 3.086199999999999881e-03 2.611000000000000040e-04 2.219806999999999864e+00 1.398155199999999931e+00 2.791799000000000142e+00 2.968350000000000155e-02 7.187299999999999765e-03 2.775573000000000068e-01 7.270859999999999823e-02 3.904900000000000211e-03 1.371920000000000084e-01 3.055350000000000080e-02 1.895276999999999934e-01 7.629000000000000364e-03 1.048190000000000059e-02 5.220699999999999993e-03 3.454159999999999869e-02 1.094999999999999966e-02 1.368100000000000045e-02 0.000000000000000000e+00
1.300029999999999936e-02 2.030080000000000079e-02 8.725999999999999599e-04 1.398155199999999931e+00 1.003539999999999988e-01 1.603022500000000017e+00 1.565810000000000118e-02 5.216799999999999736e-03 2.897759199999999868e+00 2.638309999999999961e-02 7.594999999999999755e-04 4.477239999999999692e-02 8.016729999999999690e-02 7.112547999999999648e-01 4.760799999999999928e-03 1.018209999999999948e-02 4.329000000000000382e-03 5.429500000000000298e-03 4.256089999999999873e-02 3.291340000000000238e-02 0.000000000000000000e+00
1.230699999999999936e-03 1.958029999999999840e-02 1.506779999999999925e-02 2.791799000000000142e+00 1.603022500000000017e+00 1.184546000000000099e+00 8.775399999999999173e-03 4.712059999999999860e-02 1.269663599999999892e+00 3.239329999999999987e-02 3.750540000000000124e-02 2.657973199999999814e+00 2.990171999999999830e-01 2.049311900000000186e+00 7.226999999999999917e-03 1.060730000000000006e-02 4.407999999999999809e-04 9.936209999999999487e-02 8.744520000000000071e-02 5.941450000000000203e-02 0.000000000000000000e+00
2.272309999999999955e-02 5.928499999999999742e-03 1.620121999999999951e-01 2.968350000000000155e-02 1.565810000000000118e-02 8.775399999999999173e-03 1.762519999999999920e-01 3.655470900000000078e+00 1.830789999999999848e-02 5.138262000000000107e-01 2.928491900000000037e+00 3.123779999999999960e-02 3.599900000000000062e-03 2.998639999999999986e-02 2.520489000000000201e-01 1.698838000000000015e-01 1.581751999999999880e-01 8.320120000000000293e-02 3.713999999999999745e-04 1.752472999999999947e-01 0.000000000000000000e+00
3.994830999999999799e-01 3.748700000000000209e-03 2.676692999999999989e-01 7.187299999999999765e-03 5.216799999999999736e-03 4.712059999999999860e-02 3.655470900000000078e+00 6.179529999999999745e-01 4.546699999999999874e-03 4.716099999999999980e-03 3.140274000000000121e-01 4.714699999999999620e-03 3.063999999999999883e-03 7.073099999999999700e-03 2.555921399999999899e+00 2.364899299999999815e+00 6.814451999999999732e-01 5.736400000000000006e-03 9.986000000000000952e-04 1.537460000000000042e-02 0.000000000000000000e+00
3.190000000000000127e-03 1.505579999999999939e-02 4.089299999999999706e-03 2.775573000000000068e-01 2.897759199999999868e+00 1.269663599999999892e+00 1.830789999999999848e-02 4.546699999999999874e-03 1.932563000000000031e+00 4.275009999999999921e-02 5.712999999999999546e-04 1.561906500000000086e+00 1.585350000000000092e-01 1.073555100000000095e+00 5.171399999999999608e-03 3.185599999999999803e-03 4.396699999999999914e-03 5.646489999999999843e-02 6.537640000000000118e-02 1.072840000000000078e-02 0.000000000000000000e+00
1.257599999999999994e-03 1.435800000000000097e-03 2.106878000000000084e-01 7.270859999999999823e-02 2.638309999999999961e-02 3.239329999999999987e-02 5.138262000000000107e-01 4.716099999999999980e-03 4.275009999999999921e-02 4.579250000000000265e-01 1.137800000000000061e-01 4.094350000000000073e-02 3.023899999999999939e-03 4.689410000000000106e-02 8.694317000000000295e-01 3.862298000000000120e-01 2.529791000000000123e-01 1.014149999999999947e-02 2.182599999999999818e-03 2.478104599999999991e+00 0.000000000000000000e+00
