 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.341683 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.033207      5.3873      230.14
     2      0.000000      0.000000      0.711333      6.1030      203.15
     3      0.000000      0.000000     -0.254566      6.8901      179.95
     4      0.000000     -0.000000     -0.397054      7.0280      176.41
     5     -0.000000      0.000000     -0.715970      7.6731      161.58
     6      0.000000      0.000000      1.239516     10.0420      123.47
     7      0.000000     -0.000000     -3.079196     10.3961      119.26
     8      0.000000      0.000000     -1.454817     11.3932      108.82
     9     -0.000000      0.000000     -1.383999     11.4794      108.01
    10      0.000000      0.000000      0.493469     12.1068      102.41
    11     -0.000000      0.000000      1.564406     12.6215       98.23
    12      0.000000     -0.000000     -2.668514     12.7933       96.91
    13      0.000000      0.000000      2.095514     13.3744       92.70
    14      0.000000      0.000000      1.442877     13.7704       90.04
    15      0.000000      0.000000      1.821997     14.0229       88.42
    16      0.000000     -0.000000      1.322722     14.1141       87.84
    17     -0.000000      0.000000      0.324175     14.3554       86.37
    18     -0.000000      0.000000      0.984469     14.4507       85.80
    19     -0.000000     -0.000000      0.729297     14.6471       84.65
    20      0.000000      0.000000      0.803980     14.6479       84.64
    21      0.000000      0.000000      0.767639     14.8822       83.31
    22      0.000000     -0.000000      1.718983     15.1882       81.63
    23      0.000000      0.000000      1.188955     15.2642       81.23
    24      0.000000      0.000000     -0.172521     15.6238       79.36
    25     -0.000000      0.000000     -0.178860     15.6959       78.99
    26      0.000000     -0.000000      0.636267     15.9468       77.75
    27      0.000000      0.000000      0.060104     16.1390       76.82
    28      0.000000     -0.000000      1.798903     16.4971       75.16
    29      0.000000      0.000000     -1.621669     16.6417       74.50
    30      0.000000     -0.000000     -0.787194     16.6735       74.36
