0  -3111.0627745564225
1  -3105.6754745564226
2  -3104.9597745564224
3  -3104.1726745564224
4  -3104.0347745564227
5  -3103.3896745564225
6  -3101.0207745564226
7  -3100.6666745564225
8  -3099.6695745564225
9  -3099.5833745564223
10  -3098.9559745564225
11  -3098.4412745564223
12  -3098.2694745564227
13  -3097.6883745564223
14  -3097.2923745564226
15  -3097.0398745564225
16  -3096.9486745564227
17  -3096.7073745564226
18  -3096.6120745564226
19  -3096.4156745564223
20  -3096.4148745564225
21  -3096.1805745564225
22  -3095.8745745564224
23  -3095.7985745564224
24  -3095.4389745564226
25  -3095.3668745564223
26  -3095.1159745564223
27  -3094.9237745564224
28  -3094.5656745564224
29  -3094.4210745564224
30  -3094.3892745564226
