 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000    0.506406 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     1.0559743     0.0000000     4.72460     0.12907
     0     2     0.0000000     0.0000000    -0.0000000     5.06690     0.00000
     0     3     0.0000000     0.5012638    -0.0000000     5.69500     0.03506
     0     4     0.0000000    -0.0000000     0.2051504     5.87670     0.00606
     0     5    -0.0000000    -0.0000000    -0.0000000     8.21980     0.00000
     0     6    -0.0000000    -0.6617265    -0.0000000     8.92450     0.09574
     0     7     0.0000000    -0.0000000    -0.1952444     9.36650     0.00875
     0     8     0.0000000    -1.3068508    -0.0000000     9.49200     0.39716
     0     9     0.0000000    -0.0000000    -0.0000000    10.09590     0.00000
     0    10     0.0000000     0.4435600     0.0000000    10.66080     0.05139
     0    11    -0.0000000    -0.0000000     0.9318462    12.32230     0.26214
     0    12    -0.0000000     0.0000000     0.2858056    13.81880     0.02765
     0    13    -0.0000000    -0.1939512     0.0000000    13.89670     0.01281
     0    14     0.0969751     0.0000000    -0.0000000    14.30390     0.00330
     0    15     0.0000000    -0.3132623    -0.0000000    14.91710     0.03586
     0    16     0.0000000    -0.0000000     0.0241990    15.07280     0.00022
     0    17     0.0000000    -0.0000000    -0.1533184    15.34950     0.00884
     0    18    -0.5343034     0.0000000     0.0000000    15.50300     0.10843
     0    19    -0.0000000    -0.1470229     0.0000000    16.11650     0.00853
     0    20    -0.0000000     0.0000000    -0.5472876    16.14440     0.11847
     0    21     0.0000000    -0.0000000    -0.2327157    17.38870     0.02307
     0    22    -0.6020041     0.0000000    -0.0000000    17.52130     0.15557
     0    23     0.0000000    -0.0000000     0.4009996    18.22290     0.07179
     0    24     0.0000000    -0.3174037    -0.0000000    18.32010     0.04522
     0    25     0.2835831     0.0000000     0.0000000    18.76560     0.03697
     0    26    -0.0000000     0.0000000     0.1305786    18.77760     0.00784
     0    27     0.0000000    -0.2153328     0.0000000    19.14220     0.02175
     0    28     0.1319025     0.0000000    -0.0000000    19.26080     0.00821
     0    29    -0.0000000    -0.0000000     0.2385662    19.68430     0.02745
     0    30    -0.0000000    -0.3598234     0.0000000    19.75160     0.06265
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000     7.5024683     0.00000     0.00000
     1     2     2.8818706    -0.0000000    -0.0000000     0.34230     0.06965
     1     3     0.0000000    -0.0000000     2.8822763     0.97040     0.19751
     1     4     0.0000000     3.0706332     0.0000000     1.15210     0.26614
     1     5     0.9886470     0.0000000     0.0000000     3.49520     0.08370
     1     6    -0.0000000    -0.0000000     0.5529527     4.19990     0.03146
     1     7    -0.0000000    -0.5971486    -0.0000000     4.64190     0.04055
     1     8    -0.0000000    -0.0000000    -0.4784578     4.76740     0.02674
     1     9    -0.9321974     0.0000000     0.0000000     5.37130     0.11435
     1    10    -0.0000000     0.0000000    -0.1346689     5.93620     0.00264
     1    11     0.0000000     0.0234963    -0.0000000     7.59770     0.00010
     1    12    -0.0000000    -0.6246214    -0.0000000     9.09420     0.08693
     1    13    -0.0000000     0.0000000    -0.6181349     9.17210     0.08586
     1    14    -0.0000000     0.0000000     0.0000000     9.57930     0.00000
     1    15    -0.0000000    -0.0000000    -0.0404761    10.19250     0.00041
     1    16     0.0000000     0.4465656     0.0000000    10.34820     0.05056
     1    17    -0.0000000     0.7583219     0.0000000    10.62490     0.14969
     1    18    -0.0000000    -0.0000000     0.0000000    10.77840     0.00000
     1    19     0.0000000     0.0000000     0.0297721    11.39190     0.00025
     1    20    -0.0000000     0.0456753    -0.0000000    11.41980     0.00058
     1    21     0.0000000    -0.0321452    -0.0000000    12.66410     0.00032
     1    22     0.0000000    -0.0000000    -0.0000000    12.79670     0.00000
     1    23    -0.0000000     0.0128350    -0.0000000    13.49830     0.00005
     1    24    -0.0000000     0.0000000    -0.0007411    13.59550     0.00000
     1    25     0.0000000     0.0000000     0.0000000    14.04100     0.00000
     1    26     0.0000000     0.0248264     0.0000000    14.05300     0.00021
     1    27     0.0000000     0.0000000     0.0249462    14.41760     0.00022
     1    28    -0.0000000     0.0000000     0.0000000    14.53620     0.00000
     1    29    -0.0000000     0.0802941    -0.0000000    14.95970     0.00236
     1    30     0.0000000     0.0000000     0.0035799    15.02700     0.00000
     2     2    -0.0000000     0.0000000     8.6598912     0.00000     0.00000
     2     3     0.4548550     0.0000000     0.0000000     0.62810     0.00318
     2     4    -0.0000000     0.0000000     0.0000000     0.80980     0.00000
     2     5     0.0000000     0.0000000    -0.9763912     3.15290     0.07364
     2     6     1.8257968     0.0000000     0.0000000     3.85760     0.31505
     2     7    -0.0000000     0.0000000     0.0000000     4.29960     0.00000
     2     8     0.8536381     0.0000000     0.0000000     4.42510     0.07900
     2     9     0.0000000     0.0000000    -0.8338312     5.02900     0.08566
     2    10     0.6943592    -0.0000000    -0.0000000     5.59390     0.06608
     2    11    -0.0000000     0.0000000    -0.0000000     7.25540     0.00000
     2    12     0.0000000     0.0000000     0.0000000     8.75190     0.00000
     2    13     0.2447808     0.0000000     0.0000000     8.82980     0.01296
     2    14     0.0000000    -0.6040795    -0.0000000     9.23700     0.08258
     2    15     0.0760492     0.0000000     0.0000000     9.85020     0.00140
     2    16     0.0000000    -0.0000000    -0.0000000    10.00590     0.00000
     2    17     0.0000000    -0.0000000     0.0000000    10.28260     0.00000
     2    18    -0.0000000     0.9818978     0.0000000    10.43610     0.24651
     2    19    -0.1245375    -0.0000000    -0.0000000    11.04960     0.00420
     2    20     0.0000000     0.0000000     0.0000000    11.07750     0.00000
     2    21    -0.0000000     0.0000000     0.0000000    12.32180     0.00000
     2    22    -0.0000000     0.0956929     0.0000000    12.45440     0.00279
     2    23    -0.0000000     0.0000000     0.0000000    13.15600     0.00000
     2    24    -0.0265761    -0.0000000     0.0000000    13.25320     0.00023
     2    25    -0.0000000    -0.0613486    -0.0000000    13.69870     0.00126
     2    26     0.0000000    -0.0000000    -0.0000000    13.71070     0.00000
