 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000    0.036521 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.005159      5.5127      224.91
     2     -0.000000      0.000000      0.352451      5.5529      223.28
     3     -0.000000     -0.000000      0.257843      6.3303      195.86
     4     -0.000000      0.000000     -0.713873      6.4725      191.56
     5     -0.000000      0.000000     -1.353462      7.6499      162.07
     6      0.000000     -0.000000     -0.783261      9.6000      129.15
     7      0.000000     -0.000000     -0.799894      9.8680      125.64
     8     -0.000000      0.000000     -1.298881     10.5328      117.71
     9      0.000000      0.000000     -0.905506     10.8449      114.32
    10     -0.000000      0.000000     -2.844324     11.9168      104.04
    11     -0.000000      0.000000      0.536429     12.1730      101.85
    12      0.000000     -0.000000      2.038851     14.0747       88.09
    13     -0.000000      0.000000      2.405162     14.0763       88.08
    14     -0.000000      0.000000      1.770315     14.6092       84.87
    15     -0.000000      0.000000      1.482551     14.8465       83.51
    16     -0.000000      0.000000      2.363484     14.8913       83.26
    17      0.000000     -0.000000     -0.928884     15.4541       80.23
    18     -0.000000      0.000000      0.142517     15.5580       79.69
    19      0.000000     -0.000000      0.681405     16.1087       76.97
    20     -0.000000      0.000000      0.456315     16.1692       76.68
    21     -0.000000      0.000000     -0.907060     16.1999       76.53
    22      0.000000     -0.000000      0.755816     16.2332       76.38
    23     -0.000000      0.000000      1.553950     16.8377       73.63
    24     -0.000000      0.000000      0.724263     17.0435       72.75
    25     -0.000000      0.000000      1.492826     17.1228       72.41
    26     -0.000000      0.000000      1.225473     17.2490       71.88
    27      0.000000     -0.000000      0.820018     17.2835       71.74
    28      0.000000      0.000000      3.240032     17.3609       71.42
    29      0.000000      0.000000     -1.431712     17.9509       69.07
    30      0.000000     -0.000000     -0.091507     18.0870       68.55
