 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.692071 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.845526      1.1369     1090.55
     2      0.000000      0.000000     -0.274034      2.9823      415.73
     3      0.000000      0.000000     -0.003419      3.1042      399.41
     4      0.000000      0.000000     -0.791380      3.3637      368.59
     5      0.000000      0.000000     -0.864058      3.8923      318.54
     6     -0.000000      0.000000     -3.156032      6.7736      183.04
     7      0.000000      0.000000      3.245807      6.8371      181.34
     8      0.000000      0.000000      2.485996      7.1776      172.74
     9      0.000000      0.000000      2.338612      7.9775      155.42
    10     -0.000000      0.000000      1.559808      8.3173      149.07
    11      0.000000      0.000000      1.353469      8.4281      147.11
    12     -0.000000      0.000000      2.182529      8.5490      145.03
    13     -0.000000      0.000000      0.752107      8.7403      141.85
    14      0.000000      0.000000      0.386285      8.8396      140.26
    15     -0.000000      0.000000      1.646148      8.9735      138.17
    16      0.000000      0.000000     -3.931171      9.4568      131.11
    17      0.000000      0.000000      0.234044      9.4935      130.60
    18     -0.000000     -0.000000      2.908593      9.9619      124.46
    19     -0.000000     -0.000000      1.903822     10.2656      120.78
    20      0.000000      0.000000      0.991420     10.4543      118.60
    21      0.000000      0.000000      0.417463     10.4789      118.32
    22      0.000000      0.000000      0.638216     10.6765      116.13
    23     -0.000000      0.000000      0.754015     11.0085      112.63
    24      0.000000      0.000000     -3.093477     11.4202      108.57
    25     -0.000000      0.000000      0.717416     11.6172      106.72
    26      0.000000      0.000000     -1.635620     11.9532      103.72
    27      0.000000      0.000000     -4.148828     11.9646      103.63
    28     -0.000000      0.000000     -0.228627     12.1987      101.64
    29      0.000000     -0.000000      0.370136     12.4182       99.84
    30      0.000000     -0.000000     -1.233632     12.7473       97.26
