 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.191914 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.288519      5.2578      235.81
     2     -0.000000     -0.000000      0.390497      5.4505      227.47
     3     -0.000000      0.000000      0.524843      6.1077      203.00
     4     -0.000000     -0.000000     -0.817589      6.2557      198.19
     5      0.000000     -0.000000     -1.477240      7.7870      159.22
     6     -0.000000     -0.000000     -1.285086      9.3660      132.38
     7      0.000000     -0.000000     -0.127826      9.7214      127.54
     8     -0.000000      0.000000     -1.183778     10.1532      122.11
     9      0.000000     -0.000000     -0.652670     10.5827      117.16
    10     -0.000000      0.000000     -2.867002     11.5244      107.58
    11      0.000000      0.000000      0.579588     12.1999      101.63
    12     -0.000000     -0.000000      1.952547     14.2230       87.17
    13     -0.000000      0.000000      1.776904     14.3582       86.35
    14     -0.000000     -0.000000      2.664048     14.4398       85.86
    15     -0.000000     -0.000000      1.619659     15.0784       82.23
    16     -0.000000      0.000000      2.392266     15.1552       81.81
    17     -0.000000     -0.000000     -0.857827     15.3524       80.76
    18      0.000000     -0.000000      0.015965     15.4689       80.15
    19     -0.000000      0.000000      0.714211     16.0628       77.19
    20      0.000000     -0.000000     -1.022711     16.0639       77.18
    21      0.000000     -0.000000      0.618811     16.7828       73.88
    22     -0.000000     -0.000000      0.851102     17.2997       71.67
    23      0.000000     -0.000000      3.315847     17.5827       70.51
    24      0.000000      0.000000      1.624070     17.9440       69.10
    25      0.000000      0.000000     -1.180852     18.1080       68.47
    26      0.000000     -0.000000      0.706305     18.2374       67.98
    27     -0.000000     -0.000000      0.672334     18.3204       67.68
    28     -0.000000     -0.000000      0.373988     18.3488       67.57
    29      0.000000      0.000000      1.296363     18.4207       67.31
    30     -0.000000     -0.000000      1.458956     18.5179       66.95
