0.05	0.000266
0.1	0.000402
0.15	0.00179
0.2	0.001435
0.25	0.003781
0.3	0.001428
0.35	0.002131
0.4	0.001369
0.45	0.001481
0.5	0.001442
0.55	0.001854
0.6	0.002788
0.65	0.00179
0.7	0.000957
0.75	0.002083
0.8	0.001824
0.85	0.001798
0.9	0.001441
0.95	0.001939
1.0	0.002581
1.05	0.001611
1.1	0.001933
1.15	0.00228
1.2	0.001905
1.25	0.00185
1.3	0.002233
1.35	0.002678
1.4	0.001929
1.45	0.001319
1.5	0.003217
1.55	0.002869
1.6	0.00146
1.65	0.001618
1.7	0.0028
1.75	0.002287
1.8	0.002175
1.85	0.002235
1.9	0.002717
1.95	0.002301
2.0	0.002235
2.05	0.002528
2.1	0.002729
2.15	0.001958
2.2	0.002292
2.25	0.003438
2.3	0.00232
2.35	0.00181
2.4	0.003129
2.45	0.00264
2.5	0.002959
2.55	0.002262
2.6	0.002816
2.65	0.003299
2.7	0.002505
2.75	0.002707
2.8	0.002924
2.85	0.002707
2.9	0.002925
2.95	0.00362
3.0	0.002893
3.05	0.002329
3.1	0.003574
3.15	0.003215
3.2	0.00336
3.25	0.002659
3.3	0.00332
3.35	0.003948
3.4	0.003107
3.45	0.002709
3.5	0.003653
3.55	0.002895
3.6	0.003451
3.65	0.004586
3.7	0.003404
3.75	0.002437
3.8	0.003771
3.85	0.003934
3.9	0.0041
3.95	0.002259
4.0	0.003952
4.05	0.004796
4.1	0.003718
4.15	0.002429
4.2	0.003442
4.25	0.003964
4.3	0.003608
4.35	0.003516
4.4	0.004597
4.45	0.0034
4.5	0.003478
4.55	0.003837
4.6	0.00525
4.65	0.003007
4.7	0.003561
4.75	0.006072
4.8	0.003939
4.85	0.004907
4.9	0.003681
4.95	0.005363
5.0	0.005187
5.05	0.005316
5.1	0.005198
5.15	0.005945
5.2	0.005254
5.25	0.003906
5.3	0.007954
5.35	0.005932
5.4	0.00472
5.45	0.007696
5.5	0.007757
5.55	0.009076
5.6	0.004835
5.65	0.007582
5.7	0.011299
5.75	0.007495
5.8	0.008108
5.85	0.009321
5.9	0.011577
5.95	0.00755
6.0	0.011716
6.05	0.014369
6.1	0.006829
6.15	0.011929
6.2	0.010105
6.25	0.012595
6.3	0.008748
6.35	0.008139
6.4	0.01786
6.45	0.013074
6.5	0.007783
6.55	0.014918
6.6	0.011922
6.65	0.00916
6.7	0.011249
6.75	0.013473
6.8	0.011987
6.85	0.01033
6.9	0.010191
6.95	0.015452
7.0	0.006505
7.05	0.006954
7.1	0.011192
7.15	0.013628
7.2	0.006519
7.25	0.007567
7.3	0.01292
7.35	0.007103
7.4	0.007781
7.45	0.00808
7.5	0.010407
7.55	0.009607
7.6	0.006862
7.65	0.009006
7.7	0.008444
7.75	0.004914
7.8	0.007611
7.85	0.009114
7.9	0.007227
7.95	0.004231
8.0	0.007373
8.05	0.007453
8.1	0.006656
8.15	0.003726
8.2	0.00525
8.25	0.009729
8.3	0.007431
8.35	0.004999
8.4	0.005561
8.45	0.00746
8.5	0.004299
8.55	0.004581
8.6	0.005729
8.65	0.005035
8.7	0.005699
8.75	0.004082
8.8	0.005675
8.85	0.00367
8.9	0.002417
8.95	0.005539
9.0	0.004227
9.05	0.003813
9.1	0.002705
9.15	0.003655
9.2	0.005067
9.25	0.002987
9.3	0.002705
9.35	0.00369
9.4	0.003434
9.45	0.003243
9.5	0.003264
9.55	0.003337
9.6	0.002646
9.65	0.002644
9.7	0.002046
9.75	0.003377
9.8	0.002121
9.85	0.001847
9.9	0.003305
9.95	0.003567
10.0	0.001649
10.05	0.001803
10.1	0.00234
10.15	0.002706
10.2	0.00215
10.25	0.001816
10.3	0.002141
10.35	0.00213
10.4	0.001566
10.45	0.002809
10.5	0.001893
10.55	0.00146
10.6	0.001759
10.65	0.001908
10.7	0.002214
10.75	0.001083
10.8	0.001145
10.85	0.001906
10.9	0.001561
10.95	0.001061
11.0	0.001162
11.05	0.001802
11.1	0.000969
11.15	0.00108
11.2	0.001663
11.25	0.001073
11.3	0.001085
11.35	0.001015
11.4	0.001103
11.45	0.001437
11.5	0.000714
11.55	0.001078
11.6	0.000922
11.65	0.00072
11.7	0.000704
11.75	0.001046
11.8	0.00087
11.85	0.000768
11.9	0.000635
11.95	0.001041
12.0	0.000713
12.05	0.000501
12.1	0.000612
12.15	0.000712
12.2	0.001089
12.25	0.00056
12.3	0.000701
12.35	0.000947
12.4	0.000637
12.45	0.000495
12.5	0.001091
