0.05	0.000129
0.1	0.00024
0.15	0.000551
0.2	0.00038
0.25	0.000553
0.3	0.000335
0.35	0.000428
0.4	0.000289
0.45	0.000336
0.5	0.000264
0.55	0.000421
0.6	0.000356
0.65	0.000309
0.7	0.000366
0.75	0.000371
0.8	0.000353
0.85	0.00035
0.9	0.000295
0.95	0.000337
1.0	0.000452
1.05	0.000257
1.1	0.000377
1.15	0.000262
1.2	0.000384
1.25	0.0005
1.3	0.000328
1.35	0.000289
1.4	0.000349
1.45	0.000296
1.5	0.000484
1.55	0.000345
1.6	0.000283
1.65	0.000356
1.7	0.000434
1.75	0.000296
1.8	0.00042
1.85	0.000323
1.9	0.000367
1.95	0.000441
2.0	0.000384
2.05	0.000298
2.1	0.000445
2.15	0.000324
2.2	0.000524
2.25	0.000418
2.3	0.000336
2.35	0.000498
2.4	0.000512
2.45	0.000338
2.5	0.000425
2.55	0.000375
2.6	0.000579
2.65	0.000639
2.7	0.000493
2.75	0.000435
2.8	0.000526
2.85	0.001128
2.9	0.000766
2.95	0.00064
3.0	0.000536
3.05	0.000689
3.1	0.001402
3.15	0.000652
3.2	0.000815
3.25	0.000628
3.3	0.000938
3.35	0.001671
3.4	0.001167
3.45	0.00072
3.5	0.001253
3.55	0.001154
3.6	0.002893
3.65	0.001668
3.7	0.001122
3.75	0.001783
3.8	0.002099
3.85	0.003558
3.9	0.002479
3.95	0.001557
4.0	0.002583
4.05	0.004082
4.1	0.007182
4.15	0.002166
4.2	0.003079
4.25	0.007508
4.3	0.013947
4.35	0.005989
4.4	0.003999
4.45	0.0055
4.5	0.009841
4.55	0.007724
4.6	0.007738
4.65	0.006123
4.7	0.007912
4.75	0.017008
4.8	0.007903
4.85	0.01058
4.9	0.010697
4.95	0.01028
5.0	0.025928
5.05	0.014755
5.1	0.010258
5.15	0.015996
5.2	0.020406
5.25	0.029409
5.3	0.02188
5.35	0.015447
5.4	0.023846
5.45	0.043948
5.5	0.0234
5.55	0.031784
5.6	0.029222
5.65	0.028975
5.7	0.053802
5.75	0.041019
5.8	0.033423
5.85	0.03761
5.9	0.056507
5.95	0.055692
6.0	0.054758
6.05	0.051964
6.1	0.05341
6.15	0.116825
6.2	0.049541
6.25	0.062344
6.3	0.062256
6.35	0.04943
6.4	0.117287
6.45	0.053878
6.5	0.052491
6.55	0.055143
6.6	0.056043
6.65	0.057415
6.7	0.037919
6.75	0.034605
6.8	0.042138
6.85	0.055083
6.9	0.029295
6.95	0.029104
7.0	0.032881
7.05	0.023593
7.1	0.045267
7.15	0.024809
7.2	0.016349
7.25	0.022306
7.3	0.029603
7.35	0.021331
7.4	0.016965
7.45	0.011022
7.5	0.015227
7.55	0.027258
7.6	0.010776
7.65	0.011187
7.7	0.010964
7.75	0.008148
7.8	0.01761
7.85	0.00838
7.9	0.006995
7.95	0.007847
8.0	0.007893
8.05	0.010605
8.1	0.006094
8.15	0.004618
8.2	0.005844
8.25	0.013337
8.3	0.007762
8.35	0.003122
8.4	0.002298
8.45	0.004618
8.5	0.004409
8.55	0.002752
8.6	0.001828
8.65	0.002695
8.7	0.003464
8.75	0.00227
8.8	0.002038
8.85	0.001357
8.9	0.001761
8.95	0.002939
9.0	0.00136
9.05	0.001373
9.1	0.000882
9.15	0.001223
9.2	0.00181
9.25	0.000973
9.3	0.000771
9.35	0.00085
9.4	0.000622
9.45	0.001278
9.5	0.000735
9.55	0.000605
9.6	0.000643
9.65	0.000783
9.7	0.001034
9.75	0.000595
9.8	0.000422
9.85	0.000518
9.9	0.000679
9.95	0.000563
10.0	0.00039
10.05	0.000453
10.1	0.000357
10.15	0.000529
10.2	0.000475
10.25	0.000309
10.3	0.000399
10.35	0.000492
10.4	0.000335
10.45	0.00043
10.5	0.000318
10.55	0.00041
10.6	0.000464
10.65	0.000359
10.7	0.000338
10.75	0.000392
10.8	0.000298
10.85	0.000459
10.9	0.000351
10.95	0.000296
11.0	0.000318
11.05	0.000459
11.1	0.00033
11.15	0.000353
11.2	0.000302
11.25	0.000331
11.3	0.000463
11.35	0.000376
11.4	0.000325
11.45	0.000347
11.5	0.000268
11.55	0.000462
11.6	0.00036
11.65	0.000274
11.7	0.00036
11.75	0.000361
11.8	0.00035
11.85	0.000332
11.9	0.000268
11.95	0.000354
12.0	0.000496
12.05	0.000297
12.1	0.000375
12.15	0.000297
12.2	0.000462
12.25	0.000356
12.3	0.000765
12.35	0.000338
12.4	0.000469
12.45	0.00021
12.5	0.00012
