 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.480952 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     1.0426942    -0.0000000     4.76900     0.12703
     0     2     0.0000000    -0.0000000     0.0000000     5.10390     0.00000
     0     3    -0.0000000     0.4962340     0.0000000     5.72590     0.03454
     0     4    -0.0000000    -0.0000000     0.2244702     5.90190     0.00729
     0     5     0.0000000     0.0000000     0.0000000     8.17990     0.00000
     0     6     0.0000000    -0.6521845    -0.0000000     8.95650     0.09333
     0     7    -0.0000000    -0.0000000    -0.1790745     9.43230     0.00741
     0     8     0.0000000    -1.3026594     0.0000000     9.50690     0.39524
     0     9    -0.0000000     0.0000000     0.0000000    10.13050     0.00000
     0    10     0.0000000     0.4310881     0.0000000    10.73500     0.04888
     0    11    -0.0000000    -0.0000000     0.9334263    12.30590     0.26268
     0    12     0.0000000    -0.0000000     0.2819202    13.90190     0.02707
     0    13     0.0000000    -0.1943896     0.0000000    13.92940     0.01290
     0    14     0.0932514    -0.0000000    -0.0000000    14.37440     0.00306
     0    15    -0.0000000    -0.3096430    -0.0000000    14.97870     0.03518
     0    16     0.0000000     0.0000000    -0.0055337    15.11900     0.00001
     0    17     0.0000000     0.0000000    -0.1517520    15.36280     0.00867
     0    18    -0.5375824    -0.0000000    -0.0000000    15.49580     0.10971
     0    19     0.0000000    -0.1517039     0.0000000    16.10300     0.00908
     0    20     0.0000000     0.0000000    -0.5531366    16.12690     0.12089
     0    21    -0.0000000    -0.0000000    -0.2231073    17.45550     0.02129
     0    22    -0.5955858    -0.0000000    -0.0000000    17.51920     0.15225
     0    23    -0.0000000     0.0000000     0.4091850    18.26990     0.07494
     0    24    -0.0000000    -0.3192469    -0.0000000    18.40960     0.04597
     0    25     0.3148707     0.0000000     0.0000000    18.71020     0.04545
     0    26     0.0000000     0.0000000     0.1296985    18.76800     0.00773
     0    27    -0.0000000    -0.2126630    -0.0000000    19.15950     0.02123
     0    28     0.0989060     0.0000000    -0.0000000    19.30610     0.00463
     0    29     0.0000000    -0.0000000     0.1892089    19.67030     0.01725
     0    30    -0.0000000     0.0000000     0.0000000    19.73750     0.00000
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000    -0.0000000     7.3951668     0.00000     0.00000
     1     2     2.8735716     0.0000000    -0.0000000     0.33490     0.06775
     1     3    -0.0000000     0.0000000     2.8913835     0.95690     0.19599
     1     4    -0.0000000     3.0752163    -0.0000000     1.13290     0.26248
     1     5     1.0406535     0.0000000     0.0000000     3.41090     0.09050
     1     6     0.0000000    -0.0000000     0.5523150     4.18750     0.03130
     1     7    -0.0000000    -0.5959791    -0.0000000     4.66330     0.04058
     1     8     0.0000000     0.0000000    -0.4662599     4.73790     0.02523
     1     9    -0.9078226     0.0000000     0.0000000     5.36150     0.10825
     1    10     0.0000000     0.0000000    -0.1395616     5.96600     0.00285
     1    11    -0.0000000     0.0237389    -0.0000000     7.53690     0.00010
