0  -3063.146843219791
1  -3058.3778432197914
2  -3058.042943219791
3  -3057.4209432197913
4  -3057.2449432197914
5  -3054.966943219791
6  -3054.1903432197914
7  -3053.7145432197913
8  -3053.6399432197913
9  -3053.016343219791
10  -3052.411843219791
11  -3050.8409432197914
12  -3049.2449432197914
13  -3049.217443219791
14  -3048.772443219791
15  -3048.168143219791
16  -3048.027843219791
17  -3047.7840432197913
18  -3047.651043219791
19  -3047.043843219791
20  -3047.019943219791
21  -3045.691343219791
22  -3045.627643219791
23  -3044.8769432197914
24  -3044.7372432197913
25  -3044.436643219791
26  -3044.378843219791
27  -3043.987343219791
28  -3043.8407432197914
29  -3043.476543219791
30  -3043.409343219791
