8.700000000000000051e-05 9.579999999999999757e-05 1.236698899999999934e+00 8.720000000000000537e-05 1.896104800000000035e+00 2.409500000000000183e-03 2.636071559999999891e+01 1.560399999999999981e-03 1.589621200000000067e+00 1.266253499999999921e+00 1.010511099999999995e+00 6.013999999999999815e-04 1.327000000000000000e-04 3.328000000000000120e-04 1.597600000000000131e-01 4.879999999999999898e-04 3.584165999999999741e-01 1.496877500000000083e+00 3.362999999999999887e-04 4.178230000000000111e+00 2.246000000000000112e-04
9.579999999999999757e-05 2.869999999999999830e-04 4.942952999999999930e-01 9.029999999999999941e-05 2.235600000000000087e-02 3.957000000000000231e-04 4.285390000000000033e-02 2.346000000000000103e-04 9.534600000000000020e-02 1.453460000000000030e-01 6.335899999999999865e-02 1.811000000000000110e-04 6.839999999999999563e-05 3.324000000000000023e-04 1.129049000000000025e-01 2.506000000000000198e-04 8.753600000000000270e-03 1.443985000000000130e-01 1.479999999999999925e-04 3.882309999999999928e-02 9.950000000000000619e-05
1.236698899999999934e+00 4.942952999999999930e-01 2.840000000000000185e-04 6.309945000000000137e-01 3.334999999999999748e-04 8.211939999999999518e-02 1.401999999999999926e-04 8.111630000000000229e-02 4.035999999999999983e-04 4.640000000000000298e-05 4.291000000000000218e-04 2.098239000000000076e-01 1.542013000000000134e-01 4.024210000000000287e-02 2.199000000000000054e-04 1.778273999999999966e-01 9.170000000000000633e-05 3.603999999999999782e-04 1.855423999999999962e-01 4.444000000000000142e-04 5.907620000000000232e-02
8.720000000000000537e-05 9.029999999999999941e-05 6.309945000000000137e-01 2.530000000000000239e-04 6.490129999999999511e-02 2.808999999999999973e-04 4.020630000000000037e-02 1.915999999999999951e-04 2.296191999999999955e-01 6.188449000000000311e-01 1.535241999999999996e-01 5.496000000000000234e-04 2.699999999999999899e-05 1.674000000000000032e-04 2.943320999999999854e-01 1.035999999999999974e-04 1.209222999999999965e-01 2.102074999999999916e-01 3.193000000000000092e-04 2.708645000000000080e-01 2.463000000000000237e-04
1.896104800000000035e+00 2.235600000000000087e-02 3.334999999999999748e-04 6.490129999999999511e-02 1.039999999999999936e-04 4.925399999999999917e-03 4.376000000000000115e-04 6.951443999999999956e-01 1.834899999999999986e-03 2.462000000000000213e-04 2.715999999999999881e-04 3.584199999999999886e-02 5.224659999999999721e-02 1.628848999999999991e-01 5.201999999999999593e-04 1.489486999999999894e-01 2.218999999999999998e-04 4.890000000000000276e-05 1.974240000000000023e-02 1.366000000000000135e-04 1.083531999999999967e-01
2.409500000000000183e-03 3.957000000000000231e-04 8.211939999999999518e-02 2.808999999999999973e-04 4.925399999999999917e-03 1.060000000000000016e-04 6.011729999999999852e-02 1.755800000000000069e-03 6.847784999999999567e-01 9.761960000000000082e-02 2.072279999999999955e-02 7.590000000000000175e-05 2.489999999999999877e-05 3.258000000000000045e-04 2.015409999999999979e-01 4.185999999999999834e-04 8.471739999999999826e-02 1.132120000000000001e-02 3.199999999999999855e-05 1.896720000000000003e-02 3.808999999999999886e-04
2.636071559999999891e+01 4.285390000000000033e-02 1.401999999999999926e-04 4.020630000000000037e-02 4.376000000000000115e-04 6.011729999999999852e-02 1.129999999999999955e-04 4.233019999999999838e-02 2.491999999999999858e-04 1.110000000000000011e-04 3.831999999999999903e-04 1.465509000000000117e-01 2.859150999999999776e-01 7.168725999999999710e-01 7.619999999999999549e-05 3.215281999999999862e-01 3.210000000000000098e-05 2.350999999999999954e-04 3.176480000000000276e-02 2.344000000000000055e-04 6.470000000000000057e-04
1.560399999999999981e-03 2.346000000000000103e-04 8.111630000000000229e-02 1.915999999999999951e-04 6.951443999999999956e-01 1.755800000000000069e-03 4.233019999999999838e-02 1.299999999999999920e-05 1.336699999999999911e-03 1.567533999999999872e-01 8.506500000000000172e-01 7.353000000000000378e-04 2.145000000000000097e-04 2.313000000000000115e-04 5.896110000000000240e-02 3.420000000000000188e-04 1.708397000000000110e-01 2.233623999999999887e-01 9.919999999999999890e-05 3.845359999999999751e-02 7.330000000000000632e-05
1.589621200000000067e+00 9.534600000000000020e-02 4.035999999999999983e-04 2.296191999999999955e-01 1.834899999999999986e-03 6.847784999999999567e-01 2.491999999999999858e-04 1.336699999999999911e-03 1.550000000000000000e-04 7.480000000000000212e-05 8.821000000000000282e-04 8.567133000000000109e-01 1.755942000000000058e-01 1.116206000000000004e-01 6.700000000000000226e-05 2.281089999999999854e-02 1.432000000000000113e-04 5.330000000000000129e-05 2.401768999999999987e-01 5.920000000000000240e-05 9.496830000000000549e-02
1.266253499999999921e+00 1.453460000000000030e-01 4.640000000000000298e-05 6.188449000000000311e-01 2.462000000000000213e-04 9.761960000000000082e-02 1.110000000000000011e-04 1.567533999999999872e-01 7.480000000000000212e-05 2.460000000000000164e-04 6.269000000000000050e-04 2.726949000000000178e-01 5.170439000000000007e-01 3.007013000000000047e-01 4.727999999999999998e-04 2.046256999999999937e-01 1.624999999999999925e-04 3.011000000000000005e-04 3.076993000000000089e-01 3.748000000000000029e-04 5.905080000000000051e-02
1.010511099999999995e+00 6.335899999999999865e-02 4.291000000000000218e-04 1.535241999999999996e-01 2.715999999999999881e-04 2.072279999999999955e-02 3.831999999999999903e-04 8.506500000000000172e-01 8.821000000000000282e-04 6.269000000000000050e-04 2.300000000000000002e-05 1.643150000000000166e-02 1.692520000000000135e-01 4.288665999999999867e-01 1.749799999999999923e-03 7.075266000000000055e-01 4.966000000000000362e-04 4.169999999999999716e-05 7.327949999999999742e-02 2.807999999999999949e-04 2.569378999999999968e-01
6.013999999999999815e-04 1.811000000000000110e-04 2.098239000000000076e-01 5.496000000000000234e-04 3.584199999999999886e-02 7.590000000000000175e-05 1.465509000000000117e-01 7.353000000000000378e-04 8.567133000000000109e-01 2.726949000000000178e-01 1.643150000000000166e-02 6.200000000000000270e-05 5.559000000000000139e-04 8.023000000000000400e-04 8.454570999999999614e-01 1.387500000000000061e-03 2.267183999999999866e-01 2.569400000000000156e-02 1.167000000000000041e-04 1.061609000000000025e-01 3.404999999999999824e-04
1.327000000000000000e-04 6.839999999999999563e-05 1.542013000000000134e-01 2.699999999999999899e-05 5.224659999999999721e-02 2.489999999999999877e-05 2.859150999999999776e-01 2.145000000000000097e-04 1.755942000000000058e-01 5.170439000000000007e-01 1.692520000000000135e-01 5.559000000000000139e-04 3.139999999999999888e-04 7.300000000000000411e-06 3.092134999999999745e-01 2.585999999999999974e-04 4.922855999999999899e-01 1.647585000000000022e-01 5.506999999999999959e-04 3.967096999999999984e-01 1.017999999999999943e-04
3.328000000000000120e-04 3.324000000000000023e-04 4.024210000000000287e-02 1.674000000000000032e-04 1.628848999999999991e-01 3.258000000000000045e-04 7.168725999999999710e-01 2.313000000000000115e-04 1.116206000000000004e-01 3.007013000000000047e-01 4.288665999999999867e-01 8.023000000000000400e-04 7.300000000000000411e-06 1.200000000000000030e-05 9.106500000000000011e-03 1.849999999999999973e-04 1.560628000000000015e-01 7.787007000000000234e-01 2.749000000000000141e-04 6.854904000000000552e-01 1.459999999999999981e-04
1.597600000000000131e-01 1.129049000000000025e-01 2.199000000000000054e-04 2.943320999999999854e-01 5.201999999999999593e-04 2.015409999999999979e-01 7.619999999999999549e-05 5.896110000000000240e-02 6.700000000000000226e-05 4.727999999999999998e-04 1.749799999999999923e-03 8.454570999999999614e-01 3.092134999999999745e-01 9.106500000000000011e-03 7.079999999999999705e-04 1.710760000000000058e-02 1.299999999999999886e-04 3.579000000000000258e-04 7.656834999999999614e-01 2.691999999999999840e-04 1.436620000000000119e-01
4.879999999999999898e-04 2.506000000000000198e-04 1.778273999999999966e-01 1.035999999999999974e-04 1.489486999999999894e-01 4.185999999999999834e-04 3.215281999999999862e-01 3.420000000000000188e-04 2.281089999999999854e-02 2.046256999999999937e-01 7.075266000000000055e-01 1.387500000000000061e-03 2.585999999999999974e-04 1.849999999999999973e-04 1.710760000000000058e-02 4.099999999999999912e-04 2.956984999999999753e-01 4.142774000000000179e-01 1.927999999999999972e-04 6.187852999999999826e-01 1.060000000000000016e-04
3.584165999999999741e-01 8.753600000000000270e-03 9.170000000000000633e-05 1.209222999999999965e-01 2.218999999999999998e-04 8.471739999999999826e-02 3.210000000000000098e-05 1.708397000000000110e-01 1.432000000000000113e-04 1.624999999999999925e-04 4.966000000000000362e-04 2.267183999999999866e-01 4.922855999999999899e-01 1.560628000000000015e-01 1.299999999999999886e-04 2.956984999999999753e-01 4.490000000000000176e-04 1.100000000000000056e-06 2.565478999999999954e-01 4.342999999999999855e-04 4.242163999999999935e-01
1.496877500000000083e+00 1.443985000000000130e-01 3.603999999999999782e-04 2.102074999999999916e-01 4.890000000000000276e-05 1.132120000000000001e-02 2.350999999999999954e-04 2.233623999999999887e-01 5.330000000000000129e-05 3.011000000000000005e-04 4.169999999999999716e-05 2.569400000000000156e-02 1.647585000000000022e-01 7.787007000000000234e-01 3.579000000000000258e-04 4.142774000000000179e-01 1.100000000000000056e-06 3.499999999999999693e-05 3.852089999999999681e-02 2.704000000000000132e-04 2.865779999999999994e-01
3.362999999999999887e-04 1.479999999999999925e-04 1.855423999999999962e-01 3.193000000000000092e-04 1.974240000000000023e-02 3.199999999999999855e-05 3.176480000000000276e-02 9.919999999999999890e-05 2.401768999999999987e-01 3.076993000000000089e-01 7.327949999999999742e-02 1.167000000000000041e-04 5.506999999999999959e-04 2.749000000000000141e-04 7.656834999999999614e-01 1.927999999999999972e-04 2.565478999999999954e-01 3.852089999999999681e-02 1.789999999999999870e-04 9.901150000000000229e-02 3.125000000000000065e-04
4.178230000000000111e+00 3.882309999999999928e-02 4.444000000000000142e-04 2.708645000000000080e-01 1.366000000000000135e-04 1.896720000000000003e-02 2.344000000000000055e-04 3.845359999999999751e-02 5.920000000000000240e-05 3.748000000000000029e-04 2.807999999999999949e-04 1.061609000000000025e-01 3.967096999999999984e-01 6.854904000000000552e-01 2.691999999999999840e-04 6.187852999999999826e-01 4.342999999999999855e-04 2.704000000000000132e-04 9.901150000000000229e-02 2.259999999999999910e-04 1.820536000000000099e-01
2.246000000000000112e-04 9.950000000000000619e-05 5.907620000000000232e-02 2.463000000000000237e-04 1.083531999999999967e-01 3.808999999999999886e-04 6.470000000000000057e-04 7.330000000000000632e-05 9.496830000000000549e-02 5.905080000000000051e-02 2.569378999999999968e-01 3.404999999999999824e-04 1.017999999999999943e-04 1.459999999999999981e-04 1.436620000000000119e-01 1.060000000000000016e-04 4.242163999999999935e-01 2.865779999999999994e-01 3.125000000000000065e-04 1.820536000000000099e-01 2.030000000000000012e-04
