 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -0.842630 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.241860      4.3557      284.65
     2      0.000000      0.000000      1.650821      6.7393      183.97
     3     -0.000000     -0.000000     -0.466387      7.5342      164.56
     4     -0.000000      0.000000      0.304579      7.7005      161.01
     5      0.000000     -0.000000      0.216955      8.2019      151.17
     6      0.000000     -0.000000      0.567675      9.9171      125.02
     7     -0.000000      0.000000      1.787360     10.3224      120.11
     8     -0.000000      0.000000      0.367602     10.3641      119.63
     9     -0.000000     -0.000000     -1.016727     10.9095      113.65
    10      0.000000      0.000000      2.046400     11.0992      111.71
    11      0.000000      0.000000     -3.419296     11.2172      110.53
    12     -0.000000     -0.000000     -0.115108     11.9685      103.59
    13     -0.000000      0.000000      0.813991     12.0205      103.14
    14      0.000000      0.000000      1.679914     12.0849      102.59
    15      0.000000     -0.000000     -1.674319     12.1764      101.82
    16     -0.000000     -0.000000     -1.185245     12.6386       98.10
    17      0.000000      0.000000      1.764018     12.6847       97.74
    18      0.000000      0.000000      0.135168     12.8401       96.56
    19     -0.000000     -0.000000      0.063267     13.0074       95.32
    20      0.000000      0.000000      1.295057     13.1124       94.55
    21      0.000000      0.000000      1.399689     13.3144       93.12
    22     -0.000000      0.000000     -1.929726     13.6484       90.84
    23      0.000000     -0.000000      1.088971     13.6549       90.80
    24     -0.000000     -0.000000     -1.508675     14.2187       87.20
    25     -0.000000      0.000000      1.755771     14.2212       87.18
    26     -0.000000      0.000000     -0.265553     14.5332       85.31
    27      0.000000     -0.000000     -0.316289     14.7777       83.90
    28     -0.000000      0.000000     -1.714967     15.2850       81.11
    29     -0.000000      0.000000      1.261591     15.4191       80.41
    30     -0.000000      0.000000      2.711415     15.4194       80.41
