 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.409652 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.290712      2.2813      543.48
     2      0.000000      0.000000     -0.309653      5.7827      214.41
     3      0.000000      0.000000     -0.312852      5.9790      207.37
     4      0.000000     -0.000000      2.712753      6.6746      185.76
     5      0.000000      0.000000     -0.216374      7.1691      172.94
     6      0.000000      0.000000     -2.591406      7.8050      158.85
     7      0.000000      0.000000      1.688815      8.0501      154.02
     8      0.000000     -0.000000      2.433602      8.0594      153.84
     9     -0.000000      0.000000      1.487199      8.6022      144.13
    10     -0.000000      0.000000     -1.106328      8.6235      143.77
    11     -0.000000     -0.000000      1.126606      9.3821      132.15
    12      0.000000     -0.000000      1.946309      9.5003      130.51
    13     -0.000000      0.000000      0.883565     10.0127      123.83
    14      0.000000      0.000000      1.180140     10.4266      118.91
    15      0.000000      0.000000      2.570285     10.4818      118.29
    16      0.000000     -0.000000      1.463076     10.8971      113.78
    17     -0.000000      0.000000      0.051846     10.9972      112.74
    18     -0.000000     -0.000000      0.298734     11.6409      106.51
    19      0.000000     -0.000000     -2.850782     11.6645      106.29
    20      0.000000      0.000000      0.333389     11.6872      106.09
    21     -0.000000     -0.000000      0.935745     11.6948      106.02
    22     -0.000000      0.000000      0.187755     12.0152      103.19
    23      0.000000      0.000000      0.750596     12.0258      103.10
    24     -0.000000      0.000000      1.015168     12.2393      101.30
    25      0.000000      0.000000     -1.611627     12.2830      100.94
    26      0.000000      0.000000     -3.492826     12.6957       97.66
    27      0.000000     -0.000000     -3.871270     13.1522       94.27
    28      0.000000      0.000000     -1.044986     13.2205       93.78
    29      0.000000      0.000000     -0.344757     13.4598       92.11
    30      0.000000      0.000000      1.268664     13.6179       91.05
