0  -3114.507907024119
1  -3112.226607024119
2  -3108.725207024119
3  -3108.5289070241192
4  -3107.833307024119
5  -3107.338807024119
6  -3106.702907024119
7  -3106.457807024119
8  -3106.448507024119
9  -3105.9057070241192
10  -3105.884407024119
11  -3105.1258070241192
12  -3105.007607024119
13  -3104.495207024119
14  -3104.0813070241193
15  -3104.026107024119
16  -3103.610807024119
17  -3103.5107070241193
18  -3102.867007024119
19  -3102.843407024119
20  -3102.820707024119
21  -3102.813107024119
22  -3102.492707024119
23  -3102.482107024119
24  -3102.268607024119
25  -3102.224907024119
26  -3101.812207024119
27  -3101.355707024119
28  -3101.287407024119
29  -3101.048107024119
30  -3100.890007024119
