 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.894155 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.222602      4.2085      294.60
     2      0.000000      0.000000      1.761503      6.7873      182.67
     3      0.000000      0.000000     -0.459454      7.5802      163.56
     4      0.000000      0.000000      0.404684      7.7562      159.85
     5     -0.000000      0.000000      0.315024      8.2589      150.12
     6      0.000000      0.000000      0.483220      9.6053      129.08
     7      0.000000      0.000000      0.312634     10.0414      123.47
     8     -0.000000     -0.000000      1.859137     10.3305      120.02
     9      0.000000      0.000000     -1.155834     10.5903      117.07
    10      0.000000     -0.000000      2.107517     10.8385      114.39
    11      0.000000      0.000000     -3.418936     11.2878      109.84
    12      0.000000      0.000000     -0.207120     11.7063      105.91
    13      0.000000      0.000000      0.839615     11.7713      105.33
    14      0.000000      0.000000      1.875792     11.9818      103.48
    15      0.000000      0.000000     -1.694780     12.2227      101.44
    16     -0.000000      0.000000      0.721963     12.5240       99.00
    17      0.000000     -0.000000      0.686233     12.5961       98.43
    18      0.000000      0.000000     -0.748407     12.7435       97.29
    19      0.000000      0.000000     -0.080427     12.9024       96.09
    20      0.000000      0.000000      1.294733     13.0069       95.32
    21      0.000000     -0.000000      1.390734     13.1571       94.23
    22     -0.000000      0.000000      1.099583     13.5435       91.55
    23     -0.000000     -0.000000     -1.764857     13.6823       90.62
    24      0.000000     -0.000000      1.830640     13.9685       88.76
    25      0.000000      0.000000     -1.671238     14.0685       88.13
    26      0.000000     -0.000000     -0.328666     14.3922       86.15
    27     -0.000000      0.000000     -0.366792     14.6292       84.75
    28      0.000000      0.000000     -2.135445     15.1355       81.92
    29      0.000000      0.000000      0.293067     15.2252       81.43
    30     -0.000000     -0.000000      2.685312     15.2910       81.08
