 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.399792 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.668615      4.9081      252.61
     2     -0.000000     -0.000000      0.350349      5.2159      237.70
     3      0.000000     -0.000000      0.901542      5.8274      212.76
     4     -0.000000      0.000000     -0.942217      5.9897      207.00
     5      0.000000     -0.000000     -1.572260      8.0573      153.88
     6     -0.000000     -0.000000     -1.329430      9.0640      136.79
     7     -0.000000      0.000000      0.193492      9.5595      129.70
     8      0.000000      0.000000     -1.020992      9.6379      128.64
     9      0.000000     -0.000000     -0.257427     10.2489      120.97
    10     -0.000000     -0.000000     -2.863280     10.9661      113.06
    11     -0.000000      0.000000      0.669795     12.2635      101.10
    12     -0.000000      0.000000      1.769762     14.0406       88.30
    13      0.000000     -0.000000      1.490874     14.0956       87.96
    14     -0.000000     -0.000000      2.532442     14.5214       85.38
    15     -0.000000      0.000000      1.464205     15.1085       82.06
    16     -0.000000     -0.000000      0.828435     15.1946       81.60
    17      0.000000     -0.000000      1.018532     15.3906       80.56
    18     -0.000000     -0.000000      0.239731     15.4596       80.20
    19      0.000000      0.000000     -0.849426     16.0553       77.22
    20      0.000000     -0.000000      1.322201     16.0659       77.17
    21      0.000000     -0.000000      0.805055     17.4218       71.17
    22     -0.000000     -0.000000      3.190783     17.5952       70.46
    23      0.000000      0.000000      0.656962     18.3581       67.54
    24      0.000000     -0.000000     -1.773344     18.5243       66.93
    25      0.000000     -0.000000      1.353823     18.6220       66.58
    26     -0.000000     -0.000000      0.335491     18.7237       66.22
    27      0.000000     -0.000000      0.583931     19.1724       64.67
    28      0.000000     -0.000000      0.211944     19.2116       64.54
    29      0.000000     -0.000000      2.305367     19.4119       63.87
    30      0.000000     -0.000000     -0.971027     19.5309       63.48
