 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.467615 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.154567      5.2004      238.41
     2      0.000000     -0.000000      0.941845      6.2846      197.28
     3     -0.000000      0.000000     -0.364317      7.0724      175.31
     4     -0.000000     -0.000000     -0.258808      7.2117      171.92
     5      0.000000      0.000000     -0.470566      7.7808      159.35
     6     -0.000000     -0.000000      1.406315     10.1410      122.26
     7     -0.000000     -0.000000     -3.265763     10.6112      116.84
     8     -0.000000      0.000000     -1.048931     11.5684      107.17
     9     -0.000000      0.000000     -1.497440     11.6760      106.19
    10     -0.000000      0.000000      1.276769     12.0038      103.29
    11     -0.000000      0.000000      0.114066     12.0993      102.47
    12      0.000000      0.000000     -2.558926     13.0543       94.98
    13      0.000000     -0.000000      1.910617     13.0549       94.97
    14     -0.000000     -0.000000      1.599489     13.0661       94.89
    15     -0.000000      0.000000     -0.015777     13.4462       92.21
    16      0.000000     -0.000000      2.150203     13.6361       90.92
    17      0.000000     -0.000000      1.305364     13.8627       89.44
    18     -0.000000      0.000000      0.478894     13.9365       88.96
    19     -0.000000     -0.000000      0.749583     13.9430       88.92
    20     -0.000000      0.000000      0.575332     13.9440       88.92
    21      0.000000      0.000000      0.882015     14.5280       85.34
    22      0.000000     -0.000000      1.292120     14.7027       84.33
    23      0.000000      0.000000     -0.101295     14.9425       82.97
    24      0.000000     -0.000000      1.683223     15.3415       80.82
    25     -0.000000      0.000000     -0.192635     15.5675       79.64
    26     -0.000000      0.000000     -0.320003     15.5765       79.60
    27      0.000000     -0.000000      0.327316     15.7355       78.79
    28      0.000000      0.000000     -0.149393     16.1893       76.58
    29     -0.000000     -0.000000      1.885432     16.1967       76.55
    30     -0.000000     -0.000000      1.787836     16.4859       75.21
