0  -3111.318684494259
1  -3110.079484494259
2  -3108.058384494259
3  -3107.793784494259
4  -3107.609184494259
5  -3107.019484494259
6  -3104.458084494259
7  -3104.452284494259
8  -3104.0281844942588
9  -3103.323484494259
10  -3102.907784494259
11  -3102.847484494259
12  -3102.7567844942587
13  -3102.393884494259
14  -3102.355884494259
15  -3102.2021844942587
16  -3101.642484494259
17  -3101.535884494259
18  -3101.3156844942587
19  -3100.9388844942587
20  -3100.7059844942587
21  -3100.699084494259
22  -3100.533184494259
23  -3100.154784494259
24  -3099.859884494259
25  -3099.472884494259
26  -3099.322584494259
27  -3099.234684494259
28  -3099.117484494259
29  -3098.724684494259
30  -3098.483684494259
