 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.660706 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.765931      1.2392     1000.52
     2      0.000000     -0.000000     -0.309140      3.2603      380.28
     3     -0.000000     -0.000000      0.057720      3.5249      351.74
     4      0.000000     -0.000000     -0.694805      3.7095      334.23
     5      0.000000     -0.000000     -0.850846      4.2992      288.39
     6      0.000000      0.000000     -3.115726      6.8606      180.72
     7      0.000000     -0.000000      3.085695      6.8664      180.57
     8      0.000000     -0.000000      2.338283      7.2905      170.06
     9      0.000000      0.000000      2.318277      7.9952      155.07
    10      0.000000      0.000000      1.494514      8.4109      147.41
    11      0.000000      0.000000      1.353586      8.4712      146.36
    12     -0.000000     -0.000000      2.108324      8.5619      144.81
    13     -0.000000      0.000000      0.903734      8.9248      138.92
    14      0.000000     -0.000000      0.388422      8.9628      138.33
    15     -0.000000     -0.000000      1.682603      9.1165      136.00
    16      0.000000      0.000000      0.143083      9.6762      128.13
    17     -0.000000     -0.000000     -3.569884      9.7828      126.74
    18     -0.000000     -0.000000      2.662937     10.0030      123.95
    19     -0.000000     -0.000000      1.815759     10.3798      119.45
    20     -0.000000      0.000000      1.013404     10.6127      116.83
    21      0.000000      0.000000      0.367888     10.6196      116.75
    22      0.000000      0.000000      0.580712     10.7855      114.95
    23     -0.000000     -0.000000      0.797759     11.1639      111.06
    24      0.000000      0.000000     -3.105842     11.4588      108.20
    25     -0.000000     -0.000000      0.722503     11.8458      104.67
    26     -0.000000     -0.000000     -1.627094     11.9961      103.35
    27      0.000000      0.000000     -4.148885     12.0840      102.60
    28      0.000000     -0.000000     -0.272525     12.2012      101.62
    29     -0.000000     -0.000000      0.173410     12.5940       98.45
    30     -0.000000      0.000000     -1.048175     12.8350       96.60
