 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.262615 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.091797      2.9132      425.59
     2     -0.000000      0.000000      2.941645      6.9482      178.44
     3     -0.000000     -0.000000     -0.090737      7.1365      173.73
     4     -0.000000     -0.000000     -0.160014      7.1938      172.35
     5     -0.000000      0.000000     -0.646556      7.5745      163.69
     6     -0.000000     -0.000000      1.257558      8.0231      154.53
     7     -0.000000     -0.000000     -1.961646      8.5084      145.72
     8     -0.000000     -0.000000      0.887066      8.5645      144.77
     9     -0.000000     -0.000000      2.703393      8.9734      138.17
    10     -0.000000      0.000000     -1.070157      9.7179      127.58
    11     -0.000000     -0.000000      1.006205     10.0428      123.46
    12      0.000000     -0.000000      2.694097     10.1622      122.01
    13     -0.000000     -0.000000      0.732000     10.6987      115.89
    14     -0.000000      0.000000      2.654478     11.0485      112.22
    15      0.000000     -0.000000     -2.364165     11.4681      108.11
    16     -0.000000      0.000000      0.201013     11.5990      106.89
    17      0.000000     -0.000000     -1.004272     11.9067      104.13
    18      0.000000      0.000000      0.293419     12.0352      103.02
    19      0.000000     -0.000000      2.158037     12.0665      102.75
    20     -0.000000     -0.000000      1.245184     12.1566      101.99
    21     -0.000000      0.000000      1.122438     12.3017      100.79
    22      0.000000     -0.000000     -1.649276     12.3557      100.35
    23     -0.000000     -0.000000      1.076443     12.6876       97.72
    24     -0.000000      0.000000      0.200253     12.9281       95.90
    25     -0.000000      0.000000     -3.018133     13.1756       94.10
    26     -0.000000     -0.000000     -1.147391     13.2144       93.83
    27      0.000000     -0.000000     -2.357313     13.5973       91.18
    28     -0.000000     -0.000000     -0.891736     13.6850       90.60
    29      0.000000     -0.000000     -0.905651     13.9180       89.08
    30     -0.000000     -0.000000     -1.790845     13.9616       88.80
