 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.133651 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000    -0.0000000    -0.0000000     5.55730     0.00000
     0     2     0.0000000     0.7987894     0.0000000     5.78430     0.09042
     0     3     0.0000000    -0.3788256    -0.0000000     6.58070     0.02314
     0     4     0.0000000     0.0000000    -0.4849797     6.71830     0.03871
     0     5    -0.0000000    -0.0000000     0.0000000     7.59450     0.00000
     0     6    -0.0000000     1.0033430     0.0000000     9.83080     0.24246
     0     7    -0.0000000     0.6500524     0.0000000    10.07170     0.10427
     0     8    -0.0000000     0.0000000    -0.0082590    10.93950     0.00002
     0     9    -0.0000000    -0.0000000    -0.0000000    11.13440     0.00000
     0    10     0.0000000     0.0000000    -0.8712344    12.14740     0.22590
     0    11    -0.0000000    -0.3587722    -0.0000000    12.32520     0.03887
     0    12    -0.1183435    -0.0000000     0.0000000    13.50770     0.00463
     0    13    -0.0000000    -0.0000000    -0.0139092    13.79950     0.00007
     0    14    -0.0000000    -0.0000000    -0.5465403    14.52410     0.10629
     0    15     0.0000000    -0.3423110     0.0000000    14.52560     0.04170
     0    16    -0.0000000     0.2449224     0.0000000    14.88520     0.02188
     0    17    -0.3649430    -0.0000000    -0.0000000    15.00850     0.04897
     0    18     0.0425936     0.0000000     0.0000000    15.47520     0.00069
     0    19     0.0000000    -0.0000000     0.5090128    15.55080     0.09871
     0    20    -0.0000000     0.0000000     0.0136096    15.71370     0.00007
     0    21    -0.6267651    -0.0000000     0.0000000    15.72950     0.15138
     0    22     0.0000000     0.0000000    -0.0000000    15.87510     0.00000
     0    23    -0.0000000    -0.0000000    -0.0000000    15.94370     0.00000
     0    24    -0.2831396     0.0000000     0.0000000    15.98270     0.03139
     0    25     0.0000000    -0.3995232     0.0000000    16.30170     0.06375
     0    26     0.0000000    -0.0798493     0.0000000    16.39550     0.00256
     0    27    -0.0000000    -0.0000000    -0.4834642    16.41150     0.09398
     0    28     0.0000000     0.0000000     0.2969395    17.00800     0.03674
     0    29     0.0000000     0.0000000     0.2408477    17.11180     0.02432
     0    30     0.0000000    -0.1158936     0.0000000    17.21680     0.00567
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000    -0.0000000     5.3149342     0.00000     0.00000
     1     2    -2.0600073    -0.0000000     0.0000000     0.22700     0.02360
     1     3     0.1137327    -0.0000000     0.0000000     1.02340     0.00032
     1     4    -0.0000000     0.0000000    -0.0000000     1.16100     0.00000
     1     5    -0.0000000    -0.0000000    -0.3206851     2.03720     0.00513
     1     6     1.5337630     0.0000000     0.0000000     4.27350     0.24630
     1     7    -0.1047882    -0.0000000    -0.0000000     4.51440     0.00121
     1     8    -0.0000000     0.0000000    -0.0000000     5.38220     0.00000
     1     9    -0.0000000    -0.0000000    -0.7249363     5.57710     0.07181
     1    10    -0.0000000     0.0000000     0.0000000     6.59010     0.00000
     1    11     0.6973282     0.0000000     0.0000000     6.76790     0.08063
     1    12     0.0000000    -0.1042629     0.0000000     7.95040     0.00212
     1    13    -0.0000000    -0.0000000    -0.0000000     8.24220     0.00000
     1    14     0.0000000    -0.0000000    -0.0000000     8.96680     0.00000
     1    15     0.0001017    -0.0000000     0.0000000     8.96830     0.00000
     1    16     0.2128256    -0.0000000     0.0000000     9.32790     0.01035
     1    17    -0.0000000    -0.1150715    -0.0000000     9.45120     0.00307
     1    18    -0.0000000    -0.5101555     0.0000000     9.91790     0.06324
     1    19    -0.0000000     0.0000000     0.0000000     9.99350     0.00000
     1    20     0.0000000    -0.0000000    -0.0000000    10.15640     0.00000
     1    21    -0.0000000    -0.8453209     0.0000000    10.17220     0.17808
     1    22     0.0000000    -0.0000000     0.5909706    10.31780     0.08828
     1    23     0.0000000    -0.0000000     0.8235325    10.38640     0.17258
     1    24    -0.0000000    -0.2693322     0.0000000    10.42540     0.01853
     1    25    -0.0169180    -0.0000000    -0.0000000    10.74440     0.00008
     1    26     0.0316126    -0.0000000     0.0000000    10.83820     0.00027
     1    27     0.0000000    -0.0000000    -0.0000000    10.85420     0.00000
     1    28    -0.0000000     0.0000000     0.0000000    11.45070     0.00000
     1    29    -0.0000000     0.0000000     0.0000000    11.55450     0.00000
     1    30    -0.0163507     0.0000000    -0.0000000    11.65950     0.00008
     2     2    -0.0000000     0.0000000     5.4249548     0.00000     0.00000
     2     3     0.0000000    -0.0000000    -2.8707182     0.79640     0.16079
