0  -3115.2098343117837
1  -3112.615934311784
2  -3108.7228343117836
3  -3108.6535343117835
4  -3108.3136343117835
5  -3107.8114343117836
6  -3107.1671343117837
7  -3107.072534311784
8  -3106.653034311784
9  -3106.6209343117835
10  -3106.0150343117834
11  -3105.5106343117836
12  -3105.254634311784
13  -3104.868434311784
14  -3104.4325343117835
15  -3104.3537343117837
16  -3103.9047343117836
17  -3103.6266343117836
18  -3103.5103343117835
19  -3103.366634311784
20  -3103.2775343117837
21  -3103.0401343117837
22  -3102.883934311784
23  -3102.7510343117838
24  -3102.7417343117836
25  -3102.6864343117836
26  -3102.2430343117835
27  -3101.9741343117835
28  -3101.734434311784
29  -3101.613234311784
30  -3101.3530343117836
