-2.026999999999999913e-01 4.179999999999999688e-02
-4.760000000000000342e-02 1.446999999999999953e-01
-2.097999999999999865e-01 1.862000000000000044e-01
-1.000000000000000048e-04 4.000000000000000192e-04
-1.000000000000000048e-04 4.000000000000000083e-03
-2.110000000000000070e-02 1.980000000000000163e-02
-4.569999999999999757e-02 2.659999999999999865e-02
-4.569999999999999757e-02 2.649999999999999925e-02
-2.026000000000000023e-01 4.179999999999999688e-02
-1.000000000000000048e-04 4.000000000000000192e-04
-4.769999999999999934e-02 1.446000000000000063e-01
-1.000000000000000048e-04 4.000000000000000083e-03
-2.599999999999999881e-02 1.149000000000000021e-01
-1.820000000000000090e-02 3.500000000000000073e-03
-1.325999999999999956e-01 2.406999999999999973e-01
