-1.963000000000000023e-01 8.300000000000000086e-03
-1.480000000000000066e-02 3.299999999999999982e-03
-2.000000000000000111e-01 5.000000000000000104e-03
-1.000000000000000048e-04 2.000000000000000096e-04
-0.000000000000000000e+00 6.999999999999999929e-04
-6.899999999999999883e-03 4.000000000000000192e-04
-2.319999999999999840e-02 2.700000000000000143e-03
-2.319999999999999840e-02 2.700000000000000143e-03
-1.960999999999999965e-01 8.300000000000000086e-03
-1.000000000000000048e-04 2.000000000000000096e-04
-1.480000000000000066e-02 3.299999999999999982e-03
-0.000000000000000000e+00 6.999999999999999929e-04
-5.419999999999999818e-02 3.559999999999999970e-02
-2.069999999999999965e-02 2.659999999999999865e-02
-2.565999999999999948e-01 9.092000000000000082e-01
