-2.013000000000000067e-01 5.580000000000000238e-02
-1.700000000000000122e-02 8.599999999999999312e-02
-2.172000000000000042e-01 5.100000000000000366e-03
-1.000000000000000048e-04 5.000000000000000104e-04
-0.000000000000000000e+00 8.999999999999999754e-04
-9.900000000000000813e-03 5.000000000000000104e-04
-2.889999999999999861e-02 9.799999999999999684e-03
-2.889999999999999861e-02 9.900000000000000813e-03
-2.011000000000000010e-01 5.589999999999999830e-02
-1.000000000000000048e-04 5.000000000000000104e-04
-1.700000000000000122e-02 8.599999999999999312e-02
-0.000000000000000000e+00 8.999999999999999754e-04
-4.529999999999999999e-02 1.739999999999999880e-02
-2.189999999999999933e-02 1.000000000000000048e-04
-2.295000000000000095e-01 6.888999999999999568e-01
