-1.958999999999999908e-01 1.560999999999999888e-01
-2.270000000000000143e-02 1.358000000000000040e-01
-2.629000000000000226e-01 7.499999999999999722e-03
-6.999999999999999929e-04 1.899999999999999996e-03
0.000000000000000000e+00 1.799999999999999951e-03
-1.080000000000000057e-02 4.700000000000000185e-03
-3.769999999999999740e-02 1.345000000000000084e-01
-3.769999999999999740e-02 1.345000000000000084e-01
-1.957000000000000128e-01 1.560999999999999888e-01
-6.999999999999999929e-04 1.899999999999999996e-03
-2.270000000000000143e-02 1.358999999999999930e-01
0.000000000000000000e+00 1.799999999999999951e-03
-4.270000000000000184e-02 1.170000000000000033e-02
-1.810000000000000150e-02 4.000000000000000192e-04
-1.792999999999999872e-01 1.428000000000000103e-01
