-1.968000000000000027e-01 8.279999999999999860e-02
-5.260000000000000092e-02 1.332000000000000128e-01
-1.386000000000000010e-01 1.269000000000000128e-01
-2.799999999999999972e-03 6.999999999999999929e-04
-2.200000000000000133e-03 4.199999999999999740e-03
-5.680000000000000326e-02 1.569999999999999868e-02
-4.109999999999999765e-02 5.140000000000000124e-02
-4.109999999999999765e-02 5.140000000000000124e-02
-1.965999999999999970e-01 8.279999999999999860e-02
-2.799999999999999972e-03 6.999999999999999929e-04
-5.279999999999999971e-02 1.333000000000000018e-01
-2.200000000000000133e-03 4.300000000000000003e-03
-8.909999999999999865e-02 7.449999999999999678e-02
-1.590000000000000094e-02 3.500000000000000073e-03
-1.205999999999999989e-01 2.464000000000000079e-01
