-1.058999999999999941e-01 4.499999999999999660e-03
-2.869999999999999982e-02 9.799999999999999684e-03
-2.026999999999999913e-01 1.060999999999999999e-01
-0.000000000000000000e+00 1.899999999999999996e-03
-0.000000000000000000e+00 2.000000000000000096e-04
-1.250999999999999890e-01 6.880000000000000004e-02
-1.557000000000000051e-01 3.951999999999999957e-01
-1.557000000000000051e-01 3.943999999999999728e-01
-1.058000000000000052e-01 4.499999999999999660e-03
-0.000000000000000000e+00 1.899999999999999996e-03
-2.869999999999999982e-02 9.799999999999999684e-03
-0.000000000000000000e+00 2.000000000000000096e-04
-1.299999999999999940e-02 1.100000000000000066e-03
-1.080000000000000057e-02 2.999999999999999737e-04
-7.180000000000000271e-02 5.199999999999999761e-03
